,path,label,is_valid
1039,train/n03417042/n03417042_29855.JPEG,n03417042,False
1040,train/n03417042/n03417042_2909.JPEG,n03417042,False
1041,train/n03417042/n03417042_7869.JPEG,n03417042,False
1042,train/n03417042/n03417042_3389.JPEG,n03417042,False
1043,train/n03417042/n03417042_10283.JPEG,n03417042,False
1044,train/n03417042/n03417042_6317.JPEG,n03417042,False
1045,train/n03417042/n03417042_11424.JPEG,n03417042,False
1046,train/n03417042/n03417042_6235.JPEG,n03417042,False
1047,train/n03417042/n03417042_14838.JPEG,n03417042,False
1048,train/n03417042/n03417042_18116.JPEG,n03417042,False
1049,train/n03417042/n03417042_816.JPEG,n03417042,False
1050,train/n03417042/n03417042_94.JPEG,n03417042,False
1051,train/n03417042/n03417042_23445.JPEG,n03417042,False
1052,train/n03417042/n03417042_10754.JPEG,n03417042,False
1053,train/n03417042/n03417042_15903.JPEG,n03417042,False
1054,train/n03417042/n03417042_2726.JPEG,n03417042,False
1055,train/n03417042/n03417042_12266.JPEG,n03417042,False
1056,train/n03417042/n03417042_2139.JPEG,n03417042,False
1057,train/n03417042/n03417042_3804.JPEG,n03417042,False
1058,train/n03417042/n03417042_8227.JPEG,n03417042,False
1059,train/n03417042/n03417042_20826.JPEG,n03417042,False
1060,train/n03417042/n03417042_8295.JPEG,n03417042,False
1061,train/n03417042/n03417042_5779.JPEG,n03417042,False
1062,train/n03417042/n03417042_17726.JPEG,n03417042,False
1063,train/n03417042/n03417042_11136.JPEG,n03417042,False
1064,train/n03417042/n03417042_23468.JPEG,n03417042,False
1065,train/n03417042/n03417042_8247.JPEG,n03417042,False
1066,train/n03417042/n03417042_11435.JPEG,n03417042,False
1067,train/n03417042/n03417042_12219.JPEG,n03417042,False
1068,train/n03417042/n03417042_27446.JPEG,n03417042,False
1069,train/n03417042/n03417042_4288.JPEG,n03417042,False
1070,train/n03417042/n03417042_7328.JPEG,n03417042,False
1071,train/n03417042/n03417042_27404.JPEG,n03417042,False
1072,train/n03417042/n03417042_1336.JPEG,n03417042,False
1073,train/n03417042/n03417042_19476.JPEG,n03417042,False
1074,train/n03417042/n03417042_3398.JPEG,n03417042,False
1075,train/n03417042/n03417042_4966.JPEG,n03417042,False
1076,train/n03417042/n03417042_13325.JPEG,n03417042,False
1077,train/n03417042/n03417042_29849.JPEG,n03417042,False
1078,train/n03417042/n03417042_21705.JPEG,n03417042,False
1079,train/n03417042/n03417042_12906.JPEG,n03417042,False
1080,train/n03417042/n03417042_9478.JPEG,n03417042,False
1081,train/n03417042/n03417042_28569.JPEG,n03417042,False
1082,train/n03417042/ILSVRC2012_val_00036233.JPEG,n03417042,False
1083,train/n03417042/n03417042_16688.JPEG,n03417042,False
1084,train/n03417042/n03417042_18124.JPEG,n03417042,False
1085,train/n03417042/n03417042_19047.JPEG,n03417042,False
1086,train/n03417042/n03417042_5699.JPEG,n03417042,False
1087,train/n03417042/n03417042_8688.JPEG,n03417042,False
1088,train/n03417042/n03417042_6539.JPEG,n03417042,False
1089,train/n03417042/n03417042_27776.JPEG,n03417042,False
1090,train/n03417042/n03417042_4939.JPEG,n03417042,False
1091,train/n03417042/n03417042_5989.JPEG,n03417042,False
1092,train/n03417042/n03417042_7116.JPEG,n03417042,False
1093,train/n03417042/n03417042_27278.JPEG,n03417042,False
1094,train/n03417042/n03417042_6187.JPEG,n03417042,False
1095,train/n03417042/n03417042_10563.JPEG,n03417042,False
1096,train/n03417042/n03417042_7349.JPEG,n03417042,False
1097,train/n03417042/n03417042_5715.JPEG,n03417042,False
1098,train/n03417042/n03417042_22709.JPEG,n03417042,False
1099,train/n03417042/n03417042_5098.JPEG,n03417042,False
1100,train/n03417042/n03417042_999.JPEG,n03417042,False
1101,train/n03417042/n03417042_2386.JPEG,n03417042,False
1102,train/n03417042/n03417042_6537.JPEG,n03417042,False
1103,train/n03417042/n03417042_10318.JPEG,n03417042,False
1104,train/n03417042/n03417042_14274.JPEG,n03417042,False
1105,train/n03417042/n03417042_12486.JPEG,n03417042,False
1106,train/n03417042/n03417042_11994.JPEG,n03417042,False
1107,train/n03417042/n03417042_5809.JPEG,n03417042,False
1108,train/n03417042/n03417042_108.JPEG,n03417042,False
1109,train/n03417042/n03417042_173.JPEG,n03417042,False
1110,train/n03417042/n03417042_153.JPEG,n03417042,False
1111,train/n03417042/n03417042_29303.JPEG,n03417042,False
1112,train/n03417042/n03417042_3796.JPEG,n03417042,False
1113,train/n03417042/n03417042_11534.JPEG,n03417042,False
1114,train/n03417042/n03417042_27815.JPEG,n03417042,False
1115,train/n03417042/n03417042_4258.JPEG,n03417042,False
1116,train/n03417042/n03417042_6228.JPEG,n03417042,False
1117,train/n03417042/n03417042_11306.JPEG,n03417042,False
1118,train/n03417042/n03417042_14575.JPEG,n03417042,False
1119,train/n03417042/ILSVRC2012_val_00004119.JPEG,n03417042,False
1120,train/n03417042/n03417042_3216.JPEG,n03417042,False
1121,train/n03417042/ILSVRC2012_val_00044888.JPEG,n03417042,False
1122,train/n03417042/n03417042_8935.JPEG,n03417042,False
1123,train/n03417042/n03417042_6734.JPEG,n03417042,False
1124,train/n03417042/n03417042_4106.JPEG,n03417042,False
1125,train/n03417042/n03417042_8374.JPEG,n03417042,False
1126,train/n03417042/n03417042_4238.JPEG,n03417042,False
1127,train/n03417042/n03417042_7633.JPEG,n03417042,False
1128,train/n03417042/n03417042_7047.JPEG,n03417042,False
1129,train/n03417042/n03417042_16625.JPEG,n03417042,False
1130,train/n03417042/n03417042_7408.JPEG,n03417042,False
1131,train/n03417042/n03417042_3643.JPEG,n03417042,False
1132,train/n03417042/n03417042_12235.JPEG,n03417042,False
1133,train/n03417042/n03417042_8054.JPEG,n03417042,False
1134,train/n03417042/n03417042_6654.JPEG,n03417042,False
1135,train/n03417042/n03417042_3698.JPEG,n03417042,False
1136,train/n03417042/n03417042_3327.JPEG,n03417042,False
1137,train/n03417042/n03417042_26744.JPEG,n03417042,False
1138,train/n03417042/n03417042_79.JPEG,n03417042,False
1139,train/n03417042/n03417042_29836.JPEG,n03417042,False
1140,train/n03417042/n03417042_104.JPEG,n03417042,False
1141,train/n03417042/n03417042_18127.JPEG,n03417042,False
1142,train/n03417042/n03417042_20609.JPEG,n03417042,False
1143,train/n03417042/n03417042_3158.JPEG,n03417042,False
1144,train/n03417042/n03417042_3066.JPEG,n03417042,False
1145,train/n03417042/n03417042_15893.JPEG,n03417042,False
1146,train/n03417042/n03417042_3084.JPEG,n03417042,False
1147,train/n03417042/n03417042_3375.JPEG,n03417042,False
1148,train/n03417042/n03417042_23784.JPEG,n03417042,False
1149,train/n03417042/n03417042_14525.JPEG,n03417042,False
1150,train/n03417042/n03417042_11558.JPEG,n03417042,False
1151,train/n03417042/n03417042_23953.JPEG,n03417042,False
1152,train/n03417042/n03417042_877.JPEG,n03417042,False
1153,train/n03417042/n03417042_2978.JPEG,n03417042,False
1154,train/n03417042/n03417042_2478.JPEG,n03417042,False
1155,train/n03417042/n03417042_6804.JPEG,n03417042,False
1156,train/n03417042/n03417042_12936.JPEG,n03417042,False
1157,train/n03417042/n03417042_2383.JPEG,n03417042,False
1158,train/n03417042/ILSVRC2012_val_00041478.JPEG,n03417042,False
1159,train/n03417042/n03417042_7506.JPEG,n03417042,False
1160,train/n03417042/n03417042_17817.JPEG,n03417042,False
1161,train/n03417042/n03417042_13729.JPEG,n03417042,False
1162,train/n03417042/n03417042_15278.JPEG,n03417042,False
1163,train/n03417042/n03417042_5824.JPEG,n03417042,False
1164,train/n03417042/n03417042_356.JPEG,n03417042,False
1165,train/n03417042/n03417042_10176.JPEG,n03417042,False
1166,train/n03417042/n03417042_14574.JPEG,n03417042,False
1167,train/n03417042/n03417042_28707.JPEG,n03417042,False
1168,train/n03417042/n03417042_14579.JPEG,n03417042,False
1169,train/n03417042/n03417042_27613.JPEG,n03417042,False
1170,train/n03417042/n03417042_15898.JPEG,n03417042,False
1171,train/n03417042/n03417042_8478.JPEG,n03417042,False
1172,train/n03417042/n03417042_21047.JPEG,n03417042,False
1173,train/n03417042/n03417042_5698.JPEG,n03417042,False
1174,train/n03417042/n03417042_2204.JPEG,n03417042,False
1175,train/n03417042/n03417042_22918.JPEG,n03417042,False
1176,train/n03417042/n03417042_924.JPEG,n03417042,False
1177,train/n03417042/n03417042_29408.JPEG,n03417042,False
1178,train/n03417042/n03417042_7755.JPEG,n03417042,False
1179,train/n03417042/n03417042_7568.JPEG,n03417042,False
1180,train/n03417042/n03417042_6803.JPEG,n03417042,False
1181,train/n03417042/n03417042_3735.JPEG,n03417042,False
1182,train/n03417042/n03417042_2514.JPEG,n03417042,False
1183,train/n03417042/n03417042_19958.JPEG,n03417042,False
1184,train/n03417042/n03417042_10876.JPEG,n03417042,False
1185,train/n03417042/n03417042_889.JPEG,n03417042,False
1186,train/n03417042/n03417042_7629.JPEG,n03417042,False
1187,train/n03417042/n03417042_4114.JPEG,n03417042,False
1188,train/n03417042/n03417042_28423.JPEG,n03417042,False
1189,train/n03417042/n03417042_9327.JPEG,n03417042,False
1190,train/n03417042/n03417042_5608.JPEG,n03417042,False
1191,train/n03417042/n03417042_29444.JPEG,n03417042,False
1192,train/n03417042/n03417042_20133.JPEG,n03417042,False
1193,train/n03417042/n03417042_3657.JPEG,n03417042,False
1194,train/n03417042/n03417042_2035.JPEG,n03417042,False
1195,train/n03417042/n03417042_15928.JPEG,n03417042,False
1196,train/n03417042/n03417042_4567.JPEG,n03417042,False
1197,train/n03417042/n03417042_21024.JPEG,n03417042,False
1198,train/n03417042/n03417042_5813.JPEG,n03417042,False
1199,train/n03417042/n03417042_4614.JPEG,n03417042,False
1200,train/n03417042/n03417042_1479.JPEG,n03417042,False
1201,train/n03417042/n03417042_18268.JPEG,n03417042,False
1202,train/n03417042/n03417042_28519.JPEG,n03417042,False
1203,train/n03417042/n03417042_15124.JPEG,n03417042,False
1204,train/n03417042/n03417042_684.JPEG,n03417042,False
1205,train/n03417042/n03417042_5324.JPEG,n03417042,False
1206,train/n03417042/n03417042_3228.JPEG,n03417042,False
1207,train/n03417042/n03417042_13066.JPEG,n03417042,False
1208,train/n03417042/n03417042_18743.JPEG,n03417042,False
1209,train/n03417042/n03417042_5866.JPEG,n03417042,False
1210,train/n03417042/n03417042_18237.JPEG,n03417042,False
1211,train/n03417042/n03417042_16396.JPEG,n03417042,False
1212,train/n03417042/n03417042_19668.JPEG,n03417042,False
1213,train/n03417042/n03417042_16446.JPEG,n03417042,False
1214,train/n03417042/n03417042_17108.JPEG,n03417042,False
1215,train/n03417042/n03417042_21495.JPEG,n03417042,False
1216,train/n03417042/n03417042_28747.JPEG,n03417042,False
1217,train/n03417042/n03417042_6749.JPEG,n03417042,False
1218,train/n03417042/n03417042_4647.JPEG,n03417042,False
1219,train/n03417042/n03417042_17624.JPEG,n03417042,False
1220,train/n03417042/n03417042_12095.JPEG,n03417042,False
1221,train/n03417042/n03417042_975.JPEG,n03417042,False
1222,train/n03417042/n03417042_27017.JPEG,n03417042,False
1223,train/n03417042/n03417042_2293.JPEG,n03417042,False
1224,train/n03417042/n03417042_29267.JPEG,n03417042,False
1225,train/n03417042/n03417042_8119.JPEG,n03417042,False
1226,train/n03417042/ILSVRC2012_val_00034417.JPEG,n03417042,False
1227,train/n03417042/n03417042_8139.JPEG,n03417042,False
1228,train/n03417042/n03417042_11165.JPEG,n03417042,False
1229,train/n03417042/n03417042_2138.JPEG,n03417042,False
1230,train/n03417042/n03417042_7497.JPEG,n03417042,False
1231,train/n03417042/n03417042_24856.JPEG,n03417042,False
1232,train/n03417042/n03417042_11704.JPEG,n03417042,False
1233,train/n03417042/n03417042_12304.JPEG,n03417042,False
1234,train/n03417042/n03417042_10307.JPEG,n03417042,False
1235,train/n03417042/n03417042_21946.JPEG,n03417042,False
1236,train/n03417042/n03417042_1245.JPEG,n03417042,False
1237,train/n03417042/n03417042_22683.JPEG,n03417042,False
1238,train/n03417042/n03417042_1126.JPEG,n03417042,False
1239,train/n03417042/n03417042_3319.JPEG,n03417042,False
1240,train/n03417042/n03417042_10788.JPEG,n03417042,False
1241,train/n03417042/n03417042_6725.JPEG,n03417042,False
1242,train/n03417042/n03417042_15913.JPEG,n03417042,False
1243,train/n03417042/n03417042_14777.JPEG,n03417042,False
1244,train/n03417042/ILSVRC2012_val_00031313.JPEG,n03417042,False
1245,train/n03417042/n03417042_5208.JPEG,n03417042,False
1246,train/n03417042/n03417042_15198.JPEG,n03417042,False
1247,train/n03417042/n03417042_17545.JPEG,n03417042,False
1248,train/n03417042/n03417042_27486.JPEG,n03417042,False
1249,train/n03417042/n03417042_5136.JPEG,n03417042,False
1250,train/n03417042/n03417042_10677.JPEG,n03417042,False
1251,train/n03417042/n03417042_17684.JPEG,n03417042,False
1252,train/n03417042/n03417042_7313.JPEG,n03417042,False
1253,train/n03417042/n03417042_4528.JPEG,n03417042,False
1254,train/n03417042/n03417042_1793.JPEG,n03417042,False
1255,train/n03417042/n03417042_9829.JPEG,n03417042,False
1256,train/n03417042/n03417042_20713.JPEG,n03417042,False
1257,train/n03417042/n03417042_1978.JPEG,n03417042,False
1258,train/n03417042/n03417042_7013.JPEG,n03417042,False
1259,train/n03417042/n03417042_234.JPEG,n03417042,False
1260,train/n03417042/n03417042_9378.JPEG,n03417042,False
1261,train/n03417042/n03417042_17215.JPEG,n03417042,False
1262,train/n03417042/n03417042_7547.JPEG,n03417042,False
1263,train/n03417042/n03417042_10073.JPEG,n03417042,False
1264,train/n03417042/n03417042_25504.JPEG,n03417042,False
1265,train/n03417042/n03417042_12128.JPEG,n03417042,False
1266,train/n03417042/n03417042_8348.JPEG,n03417042,False
1267,train/n03417042/n03417042_7797.JPEG,n03417042,False
1268,train/n03417042/n03417042_20158.JPEG,n03417042,False
1269,train/n03417042/n03417042_1496.JPEG,n03417042,False
1270,train/n03417042/n03417042_6823.JPEG,n03417042,False
1271,train/n03417042/n03417042_3024.JPEG,n03417042,False
1272,train/n03417042/n03417042_3165.JPEG,n03417042,False
1273,train/n03417042/n03417042_11595.JPEG,n03417042,False
1274,train/n03417042/n03417042_6467.JPEG,n03417042,False
1275,train/n03417042/n03417042_17623.JPEG,n03417042,False
1276,train/n03417042/n03417042_20123.JPEG,n03417042,False
1277,train/n03417042/ILSVRC2012_val_00029377.JPEG,n03417042,False
1278,train/n03417042/n03417042_5218.JPEG,n03417042,False
1279,train/n03417042/n03417042_26969.JPEG,n03417042,False
1280,train/n03417042/n03417042_22539.JPEG,n03417042,False
1281,train/n03417042/n03417042_7668.JPEG,n03417042,False
1282,train/n03417042/n03417042_23296.JPEG,n03417042,False
1283,train/n03417042/n03417042_8867.JPEG,n03417042,False
1284,train/n03417042/n03417042_1218.JPEG,n03417042,False
1285,train/n03417042/n03417042_6893.JPEG,n03417042,False
1286,train/n03417042/n03417042_18536.JPEG,n03417042,False
1287,train/n03417042/n03417042_1568.JPEG,n03417042,False
1288,train/n03417042/n03417042_4665.JPEG,n03417042,False
1289,train/n03417042/n03417042_26814.JPEG,n03417042,False
1290,train/n03417042/n03417042_22395.JPEG,n03417042,False
1291,train/n03417042/n03417042_10654.JPEG,n03417042,False
1292,train/n03417042/n03417042_27093.JPEG,n03417042,False
1293,train/n03417042/n03417042_12244.JPEG,n03417042,False
1294,train/n03417042/n03417042_9305.JPEG,n03417042,False
1295,train/n03417042/n03417042_7005.JPEG,n03417042,False
1296,train/n03417042/n03417042_12168.JPEG,n03417042,False
1297,train/n03417042/n03417042_9289.JPEG,n03417042,False
1298,train/n03417042/n03417042_25947.JPEG,n03417042,False
1299,train/n03417042/n03417042_11007.JPEG,n03417042,False
1300,train/n03417042/n03417042_11439.JPEG,n03417042,False
1301,train/n03417042/n03417042_22866.JPEG,n03417042,False
1302,train/n03417042/ILSVRC2012_val_00025379.JPEG,n03417042,False
1303,train/n03417042/n03417042_17645.JPEG,n03417042,False
1304,train/n03417042/n03417042_20043.JPEG,n03417042,False
1305,train/n03417042/n03417042_2017.JPEG,n03417042,False
1306,train/n03417042/n03417042_8998.JPEG,n03417042,False
1307,train/n03417042/n03417042_3825.JPEG,n03417042,False
1308,train/n03417042/n03417042_12233.JPEG,n03417042,False
1309,train/n03417042/n03417042_10033.JPEG,n03417042,False
1310,train/n03417042/n03417042_14567.JPEG,n03417042,False
1311,train/n03417042/n03417042_4774.JPEG,n03417042,False
1312,train/n03417042/n03417042_8076.JPEG,n03417042,False
1313,train/n03417042/n03417042_18374.JPEG,n03417042,False
1314,train/n03417042/n03417042_11546.JPEG,n03417042,False
1315,train/n03417042/n03417042_1668.JPEG,n03417042,False
1316,train/n03417042/n03417042_5406.JPEG,n03417042,False
1317,train/n03417042/n03417042_3189.JPEG,n03417042,False
1318,train/n03417042/n03417042_14753.JPEG,n03417042,False
1319,train/n03417042/n03417042_8707.JPEG,n03417042,False
1320,train/n03417042/n03417042_13013.JPEG,n03417042,False
1321,train/n03417042/n03417042_5396.JPEG,n03417042,False
1322,train/n03417042/n03417042_27997.JPEG,n03417042,False
1323,train/n03417042/ILSVRC2012_val_00047374.JPEG,n03417042,False
1324,train/n03417042/n03417042_7599.JPEG,n03417042,False
1325,train/n03417042/n03417042_27383.JPEG,n03417042,False
1326,train/n03417042/n03417042_10546.JPEG,n03417042,False
1327,train/n03417042/n03417042_16735.JPEG,n03417042,False
1328,train/n03417042/n03417042_10627.JPEG,n03417042,False
1329,train/n03417042/n03417042_10197.JPEG,n03417042,False
1330,train/n03417042/n03417042_6347.JPEG,n03417042,False
1331,train/n03417042/n03417042_16149.JPEG,n03417042,False
1332,train/n03417042/n03417042_8298.JPEG,n03417042,False
1333,train/n03417042/ILSVRC2012_val_00025416.JPEG,n03417042,False
1334,train/n03417042/n03417042_5886.JPEG,n03417042,False
1335,train/n03417042/n03417042_4735.JPEG,n03417042,False
1336,train/n03417042/n03417042_10126.JPEG,n03417042,False
1337,train/n03417042/n03417042_11779.JPEG,n03417042,False
1338,train/n03417042/n03417042_18596.JPEG,n03417042,False
1339,train/n03417042/n03417042_4879.JPEG,n03417042,False
1340,train/n03417042/n03417042_16737.JPEG,n03417042,False
1341,train/n03417042/n03417042_303.JPEG,n03417042,False
1342,train/n03417042/n03417042_25493.JPEG,n03417042,False
1343,train/n03417042/n03417042_1214.JPEG,n03417042,False
1344,train/n03417042/n03417042_4675.JPEG,n03417042,False
1345,train/n03417042/n03417042_3404.JPEG,n03417042,False
1346,train/n03417042/n03417042_28666.JPEG,n03417042,False
1347,train/n03417042/n03417042_7287.JPEG,n03417042,False
1348,train/n03417042/n03417042_8634.JPEG,n03417042,False
1349,train/n03417042/n03417042_15078.JPEG,n03417042,False
1350,train/n03417042/n03417042_1756.JPEG,n03417042,False
1351,train/n03417042/n03417042_5905.JPEG,n03417042,False
1352,train/n03417042/n03417042_17865.JPEG,n03417042,False
1353,train/n03417042/n03417042_5024.JPEG,n03417042,False
1354,train/n03417042/n03417042_27586.JPEG,n03417042,False
1355,train/n03417042/n03417042_5604.JPEG,n03417042,False
1356,train/n03417042/n03417042_9668.JPEG,n03417042,False
1357,train/n03417042/n03417042_1344.JPEG,n03417042,False
1358,train/n03417042/n03417042_4969.JPEG,n03417042,False
1359,train/n03417042/n03417042_28078.JPEG,n03417042,False
1360,train/n03417042/n03417042_12836.JPEG,n03417042,False
1361,train/n03417042/n03417042_4883.JPEG,n03417042,False
1362,train/n03417042/n03417042_8928.JPEG,n03417042,False
1363,train/n03417042/ILSVRC2012_val_00001144.JPEG,n03417042,False
1364,train/n03417042/n03417042_3047.JPEG,n03417042,False
1365,train/n03417042/n03417042_9254.JPEG,n03417042,False
1366,train/n03417042/n03417042_5206.JPEG,n03417042,False
1367,train/n03417042/n03417042_22025.JPEG,n03417042,False
1368,train/n03417042/n03417042_15179.JPEG,n03417042,False
1369,train/n03417042/n03417042_12013.JPEG,n03417042,False
1370,train/n03417042/n03417042_10769.JPEG,n03417042,False
1371,train/n03417042/n03417042_8579.JPEG,n03417042,False
1372,train/n03417042/n03417042_53.JPEG,n03417042,False
1373,train/n03417042/n03417042_8588.JPEG,n03417042,False
1374,train/n03417042/n03417042_18348.JPEG,n03417042,False
1375,train/n03417042/n03417042_12297.JPEG,n03417042,False
1376,train/n03417042/n03417042_12908.JPEG,n03417042,False
1377,train/n03417042/n03417042_18625.JPEG,n03417042,False
1378,train/n03417042/n03417042_20489.JPEG,n03417042,False
1379,train/n03417042/n03417042_12133.JPEG,n03417042,False
1380,train/n03417042/n03417042_24155.JPEG,n03417042,False
1381,train/n03417042/n03417042_1658.JPEG,n03417042,False
1382,train/n03417042/n03417042_10218.JPEG,n03417042,False
1383,train/n03417042/n03417042_10533.JPEG,n03417042,False
1384,train/n03417042/n03417042_4884.JPEG,n03417042,False
1385,train/n03417042/n03417042_14037.JPEG,n03417042,False
1386,train/n03417042/n03417042_3197.JPEG,n03417042,False
1387,train/n03417042/n03417042_10676.JPEG,n03417042,False
1388,train/n03417042/n03417042_5997.JPEG,n03417042,False
1389,train/n03417042/n03417042_1348.JPEG,n03417042,False
1390,train/n03417042/n03417042_29083.JPEG,n03417042,False
1391,train/n03417042/n03417042_3057.JPEG,n03417042,False
1392,train/n03417042/n03417042_1907.JPEG,n03417042,False
1393,train/n03417042/n03417042_23038.JPEG,n03417042,False
1394,train/n03417042/n03417042_553.JPEG,n03417042,False
1395,train/n03417042/n03417042_10908.JPEG,n03417042,False
1396,train/n03417042/n03417042_17616.JPEG,n03417042,False
1397,train/n03417042/n03417042_11037.JPEG,n03417042,False
1398,train/n03417042/n03417042_4157.JPEG,n03417042,False
1399,train/n03417042/n03417042_7335.JPEG,n03417042,False
1400,train/n03417042/n03417042_7233.JPEG,n03417042,False
1401,train/n03417042/ILSVRC2012_val_00012925.JPEG,n03417042,False
1402,train/n03417042/n03417042_4349.JPEG,n03417042,False
1403,train/n03417042/n03417042_11944.JPEG,n03417042,False
1404,train/n03417042/n03417042_27085.JPEG,n03417042,False
1405,train/n03417042/n03417042_13289.JPEG,n03417042,False
1406,train/n03417042/n03417042_3599.JPEG,n03417042,False
1407,train/n03417042/n03417042_14809.JPEG,n03417042,False
1408,train/n03417042/n03417042_6608.JPEG,n03417042,False
1409,train/n03417042/n03417042_11446.JPEG,n03417042,False
1410,train/n03417042/n03417042_13869.JPEG,n03417042,False
1411,train/n03417042/n03417042_10154.JPEG,n03417042,False
1412,train/n03417042/n03417042_3238.JPEG,n03417042,False
1413,train/n03417042/n03417042_7337.JPEG,n03417042,False
1414,train/n03417042/n03417042_1775.JPEG,n03417042,False
1415,train/n03417042/n03417042_13055.JPEG,n03417042,False
1416,train/n03417042/n03417042_19277.JPEG,n03417042,False
1417,train/n03417042/n03417042_10289.JPEG,n03417042,False
1418,train/n03417042/n03417042_3518.JPEG,n03417042,False
1419,train/n03417042/n03417042_7096.JPEG,n03417042,False
1420,train/n03417042/n03417042_14717.JPEG,n03417042,False
1421,train/n03417042/n03417042_7505.JPEG,n03417042,False
1422,train/n03417042/n03417042_4216.JPEG,n03417042,False
1423,train/n03417042/n03417042_4975.JPEG,n03417042,False
1424,train/n03417042/n03417042_943.JPEG,n03417042,False
1425,train/n03417042/n03417042_8145.JPEG,n03417042,False
1426,train/n03417042/n03417042_3307.JPEG,n03417042,False
1427,train/n03417042/n03417042_11288.JPEG,n03417042,False
1428,train/n03417042/n03417042_23566.JPEG,n03417042,False
1429,train/n03417042/n03417042_15484.JPEG,n03417042,False
1430,train/n03417042/n03417042_8248.JPEG,n03417042,False
1431,train/n03417042/n03417042_11946.JPEG,n03417042,False
1432,train/n03417042/n03417042_3586.JPEG,n03417042,False
1433,train/n03417042/n03417042_8046.JPEG,n03417042,False
1434,train/n03417042/n03417042_18329.JPEG,n03417042,False
1435,train/n03417042/n03417042_147.JPEG,n03417042,False
1436,train/n03417042/n03417042_8966.JPEG,n03417042,False
1437,train/n03417042/n03417042_16238.JPEG,n03417042,False
1438,train/n03417042/n03417042_4188.JPEG,n03417042,False
1439,train/n03417042/n03417042_23067.JPEG,n03417042,False
1440,train/n03417042/n03417042_6493.JPEG,n03417042,False
1441,train/n03417042/n03417042_1263.JPEG,n03417042,False
1442,train/n03417042/n03417042_6928.JPEG,n03417042,False
1443,train/n03417042/n03417042_21379.JPEG,n03417042,False
1444,train/n03417042/n03417042_4485.JPEG,n03417042,False
1445,train/n03417042/n03417042_6489.JPEG,n03417042,False
1446,train/n03417042/n03417042_20736.JPEG,n03417042,False
1447,train/n03417042/n03417042_3338.JPEG,n03417042,False
1448,train/n03417042/n03417042_5877.JPEG,n03417042,False
1449,train/n03417042/n03417042_8654.JPEG,n03417042,False
1450,train/n03417042/n03417042_3005.JPEG,n03417042,False
1451,train/n03417042/n03417042_5514.JPEG,n03417042,False
1452,train/n03417042/n03417042_3656.JPEG,n03417042,False
1453,train/n03417042/n03417042_10694.JPEG,n03417042,False
1454,train/n03417042/n03417042_3163.JPEG,n03417042,False
1455,train/n03417042/n03417042_908.JPEG,n03417042,False
1456,train/n03417042/n03417042_7209.JPEG,n03417042,False
1457,train/n03417042/n03417042_4173.JPEG,n03417042,False
1458,train/n03417042/n03417042_5186.JPEG,n03417042,False
1459,train/n03417042/n03417042_7728.JPEG,n03417042,False
1460,train/n03417042/n03417042_22116.JPEG,n03417042,False
1461,train/n03417042/n03417042_11393.JPEG,n03417042,False
1462,train/n03417042/n03417042_6685.JPEG,n03417042,False
1463,train/n03417042/n03417042_1963.JPEG,n03417042,False
1464,train/n03417042/n03417042_10965.JPEG,n03417042,False
1465,train/n03417042/n03417042_4613.JPEG,n03417042,False
1466,train/n03417042/n03417042_8439.JPEG,n03417042,False
1467,train/n03417042/ILSVRC2012_val_00013925.JPEG,n03417042,False
1468,train/n03417042/n03417042_3739.JPEG,n03417042,False
1469,train/n03417042/n03417042_9693.JPEG,n03417042,False
1470,train/n03417042/n03417042_2153.JPEG,n03417042,False
1471,train/n03417042/n03417042_12813.JPEG,n03417042,False
1472,train/n03417042/n03417042_4587.JPEG,n03417042,False
1473,train/n03417042/n03417042_4218.JPEG,n03417042,False
1474,train/n03417042/n03417042_3845.JPEG,n03417042,False
1475,train/n03417042/n03417042_18246.JPEG,n03417042,False
1476,train/n03417042/n03417042_19847.JPEG,n03417042,False
1477,train/n03417042/n03417042_3025.JPEG,n03417042,False
1478,train/n03417042/n03417042_20547.JPEG,n03417042,False
1479,train/n03417042/n03417042_1029.JPEG,n03417042,False
1480,train/n03417042/n03417042_18738.JPEG,n03417042,False
1481,train/n03417042/n03417042_1714.JPEG,n03417042,False
1482,train/n03417042/n03417042_3448.JPEG,n03417042,False
1483,train/n03417042/n03417042_9377.JPEG,n03417042,False
1484,train/n03417042/n03417042_15908.JPEG,n03417042,False
1485,train/n03417042/n03417042_10796.JPEG,n03417042,False
1486,train/n03417042/n03417042_27546.JPEG,n03417042,False
1487,train/n03417042/n03417042_27335.JPEG,n03417042,False
1488,train/n03417042/n03417042_23546.JPEG,n03417042,False
1489,train/n03417042/n03417042_12328.JPEG,n03417042,False
1490,train/n03417042/n03417042_11603.JPEG,n03417042,False
1491,train/n03417042/n03417042_19838.JPEG,n03417042,False
1492,train/n03417042/n03417042_6903.JPEG,n03417042,False
1493,train/n03417042/n03417042_1716.JPEG,n03417042,False
1494,train/n03417042/n03417042_5239.JPEG,n03417042,False
1495,train/n03417042/n03417042_3015.JPEG,n03417042,False
1496,train/n03417042/n03417042_22196.JPEG,n03417042,False
1497,train/n03417042/n03417042_26919.JPEG,n03417042,False
1498,train/n03417042/n03417042_3868.JPEG,n03417042,False
1499,train/n03417042/n03417042_21226.JPEG,n03417042,False
1500,train/n03417042/n03417042_10858.JPEG,n03417042,False
1501,train/n03417042/n03417042_17513.JPEG,n03417042,False
1502,train/n03417042/n03417042_12588.JPEG,n03417042,False
