image,label_str,label,split
images/Persian_84.jpg,persian,21,train
images/great_pyrenees_145.jpg,great,13,train
images/samoyed_93.jpg,samoyed,27,train
images/Birman_53.jpg,birman,5,train
images/leonberger_117.jpg,leonberger,17,train
images/beagle_57.jpg,beagle,3,train
images/shiba_inu_52.jpg,shiba,29,train
images/Abyssinian_73.jpg,abyssinian,0,train
images/chihuahua_147.jpg,chihuahua,9,train
images/american_bulldog_121.jpg,american,1,train
images/english_cocker_spaniel_180.jpg,english,11,train
images/miniature_pinscher_193.jpg,miniature,19,train
images/japanese_chin_142.jpg,japanese,15,train
images/saint_bernard_32.jpg,saint,26,train
images/boxer_126.jpg,boxer,7,train
images/Ragdoll_190.jpg,ragdoll,24,train
images/Ragdoll_113.jpg,ragdoll,24,train
images/great_pyrenees_198.jpg,great,13,train
images/english_setter_166.jpg,english,11,train
images/Birman_36.jpg,birman,5,train
images/havanese_142.jpg,havanese,14,train
images/staffordshire_bull_terrier_32.jpg,staffordshire,32,train
images/english_cocker_spaniel_140.jpg,english,11,train
images/staffordshire_bull_terrier_144.jpg,staffordshire,32,train
images/chihuahua_119.jpg,chihuahua,9,train
images/american_bulldog_37.jpg,american,1,train
images/Russian_Blue_182.jpg,russian,25,train
images/Siamese_158.jpg,siamese,30,train
images/american_pit_bull_terrier_67.jpg,american,1,train
images/english_cocker_spaniel_160.jpg,english,11,train
images/yorkshire_terrier_200.jpg,yorkshire,34,train
images/Egyptian_Mau_81.jpg,egyptian,10,train
images/Bengal_175.jpg,bengal,4,train
images/Abyssinian_121.jpg,abyssinian,0,train
images/havanese_145.jpg,havanese,14,train
images/scottish_terrier_176.jpg,scottish,28,train
images/japanese_chin_46.jpg,japanese,15,train
images/Egyptian_Mau_117.jpg,egyptian,10,train
images/pomeranian_80.jpg,pomeranian,22,train
images/samoyed_46.jpg,samoyed,27,train
images/american_pit_bull_terrier_153.jpg,american,1,train
images/yorkshire_terrier_68.jpg,yorkshire,34,train
images/saint_bernard_59.jpg,saint,26,train
images/Sphynx_158.jpg,sphynx,31,train
images/shiba_inu_135.jpg,shiba,29,train
images/Egyptian_Mau_35.jpg,egyptian,10,train
images/miniature_pinscher_48.jpg,miniature,19,train
images/beagle_15.jpg,beagle,3,train
images/english_cocker_spaniel_75.jpg,english,11,train
images/beagle_12.jpg,beagle,3,train
images/pomeranian_108.jpg,pomeranian,22,train
images/chihuahua_127.jpg,chihuahua,9,train
images/great_pyrenees_62.jpg,great,13,train
images/Bengal_165.jpg,bengal,4,train
images/english_cocker_spaniel_38.jpg,english,11,train
images/yorkshire_terrier_117.jpg,yorkshire,34,train
images/yorkshire_terrier_96.jpg,yorkshire,34,train
images/leonberger_149.jpg,leonberger,17,train
images/Egyptian_Mau_214.jpg,egyptian,10,train
images/Birman_72.jpg,birman,5,train
images/Siamese_33.jpg,siamese,30,train
images/boxer_98.jpg,boxer,7,train
images/english_setter_65.jpg,english,11,train
images/yorkshire_terrier_153.jpg,yorkshire,34,train
images/scottish_terrier_70.jpg,scottish,28,train
images/japanese_chin_170.jpg,japanese,15,train
images/pug_90.jpg,pug,23,train
images/yorkshire_terrier_168.jpg,yorkshire,34,train
images/beagle_49.jpg,beagle,3,train
images/havanese_72.jpg,havanese,14,train
images/english_setter_36.jpg,english,11,train
images/Bombay_68.jpg,bombay,6,train
images/boxer_160.jpg,boxer,7,train
images/japanese_chin_92.jpg,japanese,15,train
images/basset_hound_109.jpg,basset,2,train
images/chihuahua_175.jpg,chihuahua,9,train
images/japanese_chin_113.jpg,japanese,15,train
images/yorkshire_terrier_161.jpg,yorkshire,34,train
images/Sphynx_136.jpg,sphynx,31,train
images/Russian_Blue_110.jpg,russian,25,train
images/english_setter_148.jpg,english,11,train
images/havanese_123.jpg,havanese,14,train
images/great_pyrenees_98.jpg,great,13,train
images/staffordshire_bull_terrier_37.jpg,staffordshire,32,train
images/american_pit_bull_terrier_26.jpg,american,1,train
images/Sphynx_67.jpg,sphynx,31,train
images/staffordshire_bull_terrier_118.jpg,staffordshire,32,train
images/samoyed_57.jpg,samoyed,27,train
images/Russian_Blue_74.jpg,russian,25,train
images/pug_196.jpg,pug,23,train
images/scottish_terrier_191.jpg,scottish,28,train
images/beagle_178.jpg,beagle,3,train
images/Russian_Blue_59.jpg,russian,25,train
images/miniature_pinscher_164.jpg,miniature,19,train
images/chihuahua_108.jpg,chihuahua,9,train
images/Bombay_146.jpg,bombay,6,train
images/shiba_inu_28.jpg,shiba,29,train
images/British_Shorthair_126.jpg,british,8,train
images/newfoundland_173.jpg,newfoundland,20,train
images/Bombay_60.jpg,bombay,6,train
images/scottish_terrier_178.jpg,scottish,28,train
images/Persian_106.jpg,persian,21,train
images/leonberger_83.jpg,leonberger,17,train
images/Sphynx_143.jpg,sphynx,31,train
images/Egyptian_Mau_90.jpg,egyptian,10,train
images/newfoundland_18.jpg,newfoundland,20,train
images/yorkshire_terrier_14.jpg,yorkshire,34,train
images/miniature_pinscher_93.jpg,miniature,19,train
images/german_shorthaired_160.jpg,german,12,train
images/newfoundland_124.jpg,newfoundland,20,train
images/pomeranian_70.jpg,pomeranian,22,train
images/yorkshire_terrier_197.jpg,yorkshire,34,train
images/Bengal_1.jpg,bengal,4,train
images/British_Shorthair_263.jpg,british,8,train
images/samoyed_32.jpg,samoyed,27,train
images/Birman_164.jpg,birman,5,train
images/Persian_184.jpg,persian,21,train
images/beagle_47.jpg,beagle,3,train
images/pomeranian_125.jpg,pomeranian,22,train
images/Birman_10.jpg,birman,5,train
images/shiba_inu_75.jpg,shiba,29,train
images/Siamese_85.jpg,siamese,30,train
images/British_Shorthair_74.jpg,british,8,train
images/Sphynx_132.jpg,sphynx,31,train
images/staffordshire_bull_terrier_84.jpg,staffordshire,32,train
images/Abyssinian_153.jpg,abyssinian,0,train
images/saint_bernard_85.jpg,saint,26,train
images/great_pyrenees_24.jpg,great,13,train
images/Sphynx_30.jpg,sphynx,31,train
images/japanese_chin_25.jpg,japanese,15,train
images/scottish_terrier_54.jpg,scottish,28,train
images/boxer_121.jpg,boxer,7,train
images/japanese_chin_154.jpg,japanese,15,train
images/german_shorthaired_168.jpg,german,12,train
images/newfoundland_165.jpg,newfoundland,20,train
images/samoyed_144.jpg,samoyed,27,train
images/german_shorthaired_146.jpg,german,12,train
images/scottish_terrier_24.jpg,scottish,28,train
images/shiba_inu_73.jpg,shiba,29,train
images/wheaten_terrier_185.jpg,wheaten,33,train
images/Abyssinian_44.jpg,abyssinian,0,train
images/american_pit_bull_terrier_104.jpg,american,1,train
images/Egyptian_Mau_95.jpg,egyptian,10,train
images/american_bulldog_90.jpg,american,1,train
images/newfoundland_68.jpg,newfoundland,20,train
images/samoyed_137.jpg,samoyed,27,train
images/scottish_terrier_90.jpg,scottish,28,train
images/Siamese_174.jpg,siamese,30,train
images/Egyptian_Mau_170.jpg,egyptian,10,train
images/great_pyrenees_200.jpg,great,13,train
images/staffordshire_bull_terrier_50.jpg,staffordshire,32,train
images/leonberger_50.jpg,leonberger,17,train
images/Birman_102.jpg,birman,5,train
images/wheaten_terrier_166.jpg,wheaten,33,train
images/american_bulldog_3.jpg,american,1,train
images/basset_hound_51.jpg,basset,2,train
images/Russian_Blue_151.jpg,russian,25,train
images/miniature_pinscher_130.jpg,miniature,19,train
images/yorkshire_terrier_171.jpg,yorkshire,34,train
images/basset_hound_74.jpg,basset,2,train
images/boxer_63.jpg,boxer,7,train
images/Siamese_100.jpg,siamese,30,train
images/yorkshire_terrier_84.jpg,yorkshire,34,train
images/american_bulldog_10.jpg,american,1,train
images/english_setter_182.jpg,english,11,train
images/boxer_139.jpg,boxer,7,train
images/Birman_148.jpg,birman,5,train
images/pomeranian_98.jpg,pomeranian,22,train
images/english_cocker_spaniel_173.jpg,english,11,train
images/basset_hound_159.jpg,basset,2,train
images/Egyptian_Mau_86.jpg,egyptian,10,train
images/shiba_inu_84.jpg,shiba,29,train
images/american_bulldog_81.jpg,american,1,train
images/great_pyrenees_89.jpg,great,13,train
images/Persian_58.jpg,persian,21,train
images/staffordshire_bull_terrier_97.jpg,staffordshire,32,train
images/Bombay_85.jpg,bombay,6,train
images/miniature_pinscher_19.jpg,miniature,19,train
images/chihuahua_66.jpg,chihuahua,9,train
images/Sphynx_42.jpg,sphynx,31,train
images/american_bulldog_105.jpg,american,1,train
images/english_cocker_spaniel_144.jpg,english,11,train
images/pug_60.jpg,pug,23,train
images/Bombay_128.jpg,bombay,6,train
images/saint_bernard_9.jpg,saint,26,train
images/chihuahua_162.jpg,chihuahua,9,train
images/boxer_190.jpg,boxer,7,train
images/english_cocker_spaniel_65.jpg,english,11,train
images/Persian_164.jpg,persian,21,train
images/staffordshire_bull_terrier_25.jpg,staffordshire,32,train
images/Abyssinian_169.jpg,abyssinian,0,train
images/Russian_Blue_194.jpg,russian,25,train
images/pug_107.jpg,pug,23,train
images/Siamese_34.jpg,siamese,30,train
images/British_Shorthair_101.jpg,british,8,train
images/Bengal_141.jpg,bengal,4,train
images/american_bulldog_171.jpg,american,1,train
images/samoyed_87.jpg,samoyed,27,train
images/staffordshire_bull_terrier_71.jpg,staffordshire,32,train
images/Bengal_170.jpg,bengal,4,train
images/Siamese_157.jpg,siamese,30,train
images/British_Shorthair_157.jpg,british,8,train
images/american_pit_bull_terrier_182.jpg,american,1,train
images/chihuahua_183.jpg,chihuahua,9,train
images/scottish_terrier_163.jpg,scottish,28,train
images/scottish_terrier_55.jpg,scottish,28,train
images/chihuahua_7.jpg,chihuahua,9,train
images/pug_48.jpg,pug,23,train
images/Russian_Blue_16.jpg,russian,25,train
images/american_bulldog_69.jpg,american,1,train
images/wheaten_terrier_118.jpg,wheaten,33,train
images/havanese_94.jpg,havanese,14,train
images/British_Shorthair_30.jpg,british,8,train
images/Persian_206.jpg,persian,21,train
images/boxer_194.jpg,boxer,7,train
images/american_pit_bull_terrier_92.jpg,american,1,train
images/havanese_39.jpg,havanese,14,train
images/samoyed_15.jpg,samoyed,27,train
images/wheaten_terrier_75.jpg,wheaten,33,train
images/wheaten_terrier_51.jpg,wheaten,33,train
images/Bengal_140.jpg,bengal,4,train
images/Bombay_52.jpg,bombay,6,train
images/shiba_inu_174.jpg,shiba,29,train
images/beagle_25.jpg,beagle,3,train
images/Sphynx_169.jpg,sphynx,31,train
images/newfoundland_108.jpg,newfoundland,20,train
images/scottish_terrier_167.jpg,scottish,28,train
images/Egyptian_Mau_116.jpg,egyptian,10,train
images/yorkshire_terrier_193.jpg,yorkshire,34,train
images/boxer_17.jpg,boxer,7,train
images/saint_bernard_50.jpg,saint,26,train
images/beagle_35.jpg,beagle,3,train
images/newfoundland_14.jpg,newfoundland,20,train
images/english_setter_24.jpg,english,11,train
images/shiba_inu_81.jpg,shiba,29,train
images/boxer_61.jpg,boxer,7,train
images/Sphynx_237.jpg,sphynx,31,train
images/american_pit_bull_terrier_150.jpg,american,1,train
images/basset_hound_134.jpg,basset,2,train
images/chihuahua_44.jpg,chihuahua,9,train
images/Birman_58.jpg,birman,5,train
images/Birman_191.jpg,birman,5,train
images/newfoundland_89.jpg,newfoundland,20,train
images/Abyssinian_116.jpg,abyssinian,0,train
images/beagle_122.jpg,beagle,3,train
images/keeshond_170.jpg,keeshond,16,train
images/chihuahua_199.jpg,chihuahua,9,train
images/samoyed_169.jpg,samoyed,27,train
images/Abyssinian_92.jpg,abyssinian,0,train
images/scottish_terrier_63.jpg,scottish,28,train
images/miniature_pinscher_182.jpg,miniature,19,train
images/yorkshire_terrier_16.jpg,yorkshire,34,train
images/yorkshire_terrier_39.jpg,yorkshire,34,train
images/shiba_inu_123.jpg,shiba,29,train
images/scottish_terrier_179.jpg,scottish,28,train
images/basset_hound_142.jpg,basset,2,train
images/japanese_chin_7.jpg,japanese,15,train
images/boxer_168.jpg,boxer,7,train
images/miniature_pinscher_125.jpg,miniature,19,train
images/boxer_109.jpg,boxer,7,train
images/samoyed_1.jpg,samoyed,27,train
images/Egyptian_Mau_105.jpg,egyptian,10,train
images/Persian_74.jpg,persian,21,train
images/english_setter_194.jpg,english,11,train
images/Egyptian_Mau_47.jpg,egyptian,10,train
images/leonberger_105.jpg,leonberger,17,train
images/Maine_Coon_173.jpg,maine,18,train
images/samoyed_145.jpg,samoyed,27,train
images/British_Shorthair_166.jpg,british,8,train
images/Persian_77.jpg,persian,21,train
images/english_setter_174.jpg,english,11,train
images/japanese_chin_102.jpg,japanese,15,train
images/chihuahua_176.jpg,chihuahua,9,train
images/Siamese_69.jpg,siamese,30,train
images/Maine_Coon_70.jpg,maine,18,train
images/Russian_Blue_78.jpg,russian,25,train
images/japanese_chin_37.jpg,japanese,15,train
images/english_setter_138.jpg,english,11,train
images/Egyptian_Mau_53.jpg,egyptian,10,train
images/Russian_Blue_84.jpg,russian,25,train
images/american_bulldog_118.jpg,american,1,train
images/Russian_Blue_139.jpg,russian,25,train
images/american_pit_bull_terrier_188.jpg,american,1,train
images/miniature_pinscher_146.jpg,miniature,19,train
images/Maine_Coon_46.jpg,maine,18,train
images/staffordshire_bull_terrier_163.jpg,staffordshire,32,train
images/german_shorthaired_41.jpg,german,12,train
images/Bombay_54.jpg,bombay,6,train
images/staffordshire_bull_terrier_119.jpg,staffordshire,32,train
images/Birman_68.jpg,birman,5,train
images/shiba_inu_207.jpg,shiba,29,train
images/staffordshire_bull_terrier_96.jpg,staffordshire,32,train
images/american_pit_bull_terrier_199.jpg,american,1,train
images/boxer_102.jpg,boxer,7,train
images/Bombay_12.jpg,bombay,6,train
images/saint_bernard_148.jpg,saint,26,train
images/Siamese_165.jpg,siamese,30,train
images/Bombay_79.jpg,bombay,6,train
images/basset_hound_62.jpg,basset,2,train
images/saint_bernard_88.jpg,saint,26,train
images/Sphynx_23.jpg,sphynx,31,train
images/leonberger_179.jpg,leonberger,17,train
images/Sphynx_249.jpg,sphynx,31,train
images/american_bulldog_71.jpg,american,1,train
images/Bombay_95.jpg,bombay,6,train
images/Siamese_97.jpg,siamese,30,train
images/havanese_98.jpg,havanese,14,train
images/British_Shorthair_15.jpg,british,8,train
images/staffordshire_bull_terrier_89.jpg,staffordshire,32,train
images/keeshond_136.jpg,keeshond,16,train
images/german_shorthaired_73.jpg,german,12,train
images/english_cocker_spaniel_112.jpg,english,11,train
images/keeshond_91.jpg,keeshond,16,train
images/havanese_44.jpg,havanese,14,train
images/shiba_inu_208.jpg,shiba,29,train
images/British_Shorthair_106.jpg,british,8,train
images/wheaten_terrier_68.jpg,wheaten,33,train
images/Ragdoll_83.jpg,ragdoll,24,train
images/Birman_37.jpg,birman,5,train
images/saint_bernard_135.jpg,saint,26,train
images/american_pit_bull_terrier_185.jpg,american,1,train
images/great_pyrenees_106.jpg,great,13,train
images/basset_hound_82.jpg,basset,2,train
images/pug_112.jpg,pug,23,train
images/pomeranian_118.jpg,pomeranian,22,train
images/wheaten_terrier_48.jpg,wheaten,33,train
images/British_Shorthair_89.jpg,british,8,train
images/leonberger_158.jpg,leonberger,17,train
images/leonberger_169.jpg,leonberger,17,train
images/Bombay_122.jpg,bombay,6,train
images/Sphynx_251.jpg,sphynx,31,train
images/german_shorthaired_174.jpg,german,12,train
images/great_pyrenees_152.jpg,great,13,train
images/chihuahua_102.jpg,chihuahua,9,train
images/great_pyrenees_172.jpg,great,13,train
images/havanese_173.jpg,havanese,14,train
images/staffordshire_bull_terrier_134.jpg,staffordshire,32,train
images/leonberger_160.jpg,leonberger,17,train
images/Ragdoll_134.jpg,ragdoll,24,train
images/english_cocker_spaniel_7.jpg,english,11,train
images/wheaten_terrier_102.jpg,wheaten,33,train
images/Russian_Blue_89.jpg,russian,25,train
images/Birman_63.jpg,birman,5,train
images/Persian_165.jpg,persian,21,train
images/american_pit_bull_terrier_37.jpg,american,1,train
images/american_pit_bull_terrier_114.jpg,american,1,train
images/chihuahua_130.jpg,chihuahua,9,train
images/Persian_213.jpg,persian,21,train
images/beagle_86.jpg,beagle,3,train
images/german_shorthaired_140.jpg,german,12,train
images/Persian_44.jpg,persian,21,train
images/beagle_102.jpg,beagle,3,train
images/scottish_terrier_124.jpg,scottish,28,train
images/scottish_terrier_91.jpg,scottish,28,train
images/Abyssinian_141.jpg,abyssinian,0,train
images/beagle_92.jpg,beagle,3,train
images/american_bulldog_59.jpg,american,1,train
images/Abyssinian_43.jpg,abyssinian,0,train
images/saint_bernard_37.jpg,saint,26,train
images/english_cocker_spaniel_162.jpg,english,11,train
images/Abyssinian_213.jpg,abyssinian,0,train
images/english_setter_118.jpg,english,11,train
images/shiba_inu_96.jpg,shiba,29,train
images/pomeranian_8.jpg,pomeranian,22,train
images/shiba_inu_152.jpg,shiba,29,train
images/saint_bernard_76.jpg,saint,26,train
images/Maine_Coon_266.jpg,maine,18,train
images/Russian_Blue_152.jpg,russian,25,train
images/pug_128.jpg,pug,23,train
images/basset_hound_28.jpg,basset,2,train
images/chihuahua_52.jpg,chihuahua,9,train
images/Russian_Blue_68.jpg,russian,25,train
images/Bombay_205.jpg,bombay,6,train
images/scottish_terrier_182.jpg,scottish,28,train
images/pug_141.jpg,pug,23,train
images/Egyptian_Mau_173.jpg,egyptian,10,train
images/beagle_62.jpg,beagle,3,train
images/german_shorthaired_11.jpg,german,12,train
images/Bengal_172.jpg,bengal,4,train
images/pomeranian_41.jpg,pomeranian,22,train
images/german_shorthaired_38.jpg,german,12,train
images/staffordshire_bull_terrier_109.jpg,staffordshire,32,train
images/great_pyrenees_19.jpg,great,13,train
images/Birman_19.jpg,birman,5,train
images/scottish_terrier_74.jpg,scottish,28,train
images/staffordshire_bull_terrier_195.jpg,staffordshire,32,train
images/Siamese_218.jpg,siamese,30,train
images/Maine_Coon_210.jpg,maine,18,train
images/Maine_Coon_264.jpg,maine,18,train
images/British_Shorthair_64.jpg,british,8,train
images/Russian_Blue_262.jpg,russian,25,train
images/Ragdoll_205.jpg,ragdoll,24,train
images/shiba_inu_111.jpg,shiba,29,train
images/Abyssinian_95.jpg,abyssinian,0,train
images/Bombay_121.jpg,bombay,6,train
images/Egyptian_Mau_156.jpg,egyptian,10,train
images/Sphynx_94.jpg,sphynx,31,train
images/yorkshire_terrier_170.jpg,yorkshire,34,train
images/staffordshire_bull_terrier_107.jpg,staffordshire,32,train
images/Egyptian_Mau_118.jpg,egyptian,10,train
images/english_cocker_spaniel_61.jpg,english,11,train
images/wheaten_terrier_80.jpg,wheaten,33,train
images/german_shorthaired_148.jpg,german,12,train
images/Maine_Coon_151.jpg,maine,18,train
images/staffordshire_bull_terrier_79.jpg,staffordshire,32,train
images/english_setter_177.jpg,english,11,train
images/english_setter_161.jpg,english,11,train
images/Siamese_133.jpg,siamese,30,train
images/Siamese_113.jpg,siamese,30,train
images/keeshond_55.jpg,keeshond,16,train
images/beagle_148.jpg,beagle,3,train
images/Birman_161.jpg,birman,5,train
images/great_pyrenees_131.jpg,great,13,train
images/staffordshire_bull_terrier_102.jpg,staffordshire,32,train
images/scottish_terrier_184.jpg,scottish,28,train
images/Birman_133.jpg,birman,5,train
images/yorkshire_terrier_149.jpg,yorkshire,34,train
images/yorkshire_terrier_143.jpg,yorkshire,34,train
images/keeshond_111.jpg,keeshond,16,train
images/Sphynx_151.jpg,sphynx,31,train
images/english_cocker_spaniel_87.jpg,english,11,train
images/samoyed_22.jpg,samoyed,27,train
images/wheaten_terrier_14.jpg,wheaten,33,train
images/pug_57.jpg,pug,23,train
images/keeshond_84.jpg,keeshond,16,train
images/boxer_128.jpg,boxer,7,train
images/Ragdoll_48.jpg,ragdoll,24,train
images/Persian_36.jpg,persian,21,train
images/wheaten_terrier_31.jpg,wheaten,33,train
images/great_pyrenees_109.jpg,great,13,train
images/german_shorthaired_47.jpg,german,12,train
images/keeshond_128.jpg,keeshond,16,train
images/boxer_69.jpg,boxer,7,train
images/english_cocker_spaniel_46.jpg,english,11,train
images/Bengal_146.jpg,bengal,4,train
images/pomeranian_53.jpg,pomeranian,22,train
images/Bengal_31.jpg,bengal,4,train
images/boxer_141.jpg,boxer,7,train
images/Ragdoll_193.jpg,ragdoll,24,train
images/Abyssinian_79.jpg,abyssinian,0,train
images/samoyed_124.jpg,samoyed,27,train
images/Sphynx_248.jpg,sphynx,31,train
images/great_pyrenees_187.jpg,great,13,train
images/wheaten_terrier_101.jpg,wheaten,33,train
images/staffordshire_bull_terrier_154.jpg,staffordshire,32,train
images/Russian_Blue_158.jpg,russian,25,train
images/english_cocker_spaniel_80.jpg,english,11,train
images/Ragdoll_159.jpg,ragdoll,24,train
images/British_Shorthair_86.jpg,british,8,train
images/beagle_167.jpg,beagle,3,train
images/British_Shorthair_195.jpg,british,8,train
images/shiba_inu_201.jpg,shiba,29,train
images/Maine_Coon_103.jpg,maine,18,train
images/British_Shorthair_49.jpg,british,8,train
images/British_Shorthair_117.jpg,british,8,train
images/beagle_30.jpg,beagle,3,train
images/Sphynx_164.jpg,sphynx,31,train
images/Egyptian_Mau_60.jpg,egyptian,10,train
images/British_Shorthair_114.jpg,british,8,train
images/great_pyrenees_154.jpg,great,13,train
images/Siamese_206.jpg,siamese,30,train
images/Abyssinian_166.jpg,abyssinian,0,train
images/american_pit_bull_terrier_84.jpg,american,1,train
images/Bombay_57.jpg,bombay,6,train
images/Abyssinian_58.jpg,abyssinian,0,train
images/keeshond_99.jpg,keeshond,16,train
images/havanese_187.jpg,havanese,14,train
images/Egyptian_Mau_125.jpg,egyptian,10,train
images/american_pit_bull_terrier_4.jpg,american,1,train
images/Bombay_111.jpg,bombay,6,train
images/scottish_terrier_157.jpg,scottish,28,train
images/staffordshire_bull_terrier_56.jpg,staffordshire,32,train
images/pug_110.jpg,pug,23,train
images/beagle_201.jpg,beagle,3,train
images/scottish_terrier_81.jpg,scottish,28,train
images/shiba_inu_6.jpg,shiba,29,train
images/Bengal_9.jpg,bengal,4,train
images/pomeranian_37.jpg,pomeranian,22,train
images/keeshond_49.jpg,keeshond,16,train
images/Russian_Blue_165.jpg,russian,25,train
images/japanese_chin_17.jpg,japanese,15,train
images/english_setter_54.jpg,english,11,train
images/Russian_Blue_181.jpg,russian,25,train
images/havanese_165.jpg,havanese,14,train
images/Bengal_184.jpg,bengal,4,train
images/pomeranian_51.jpg,pomeranian,22,train
images/american_pit_bull_terrier_82.jpg,american,1,train
images/Bombay_189.jpg,bombay,6,train
images/yorkshire_terrier_132.jpg,yorkshire,34,train
images/Sphynx_93.jpg,sphynx,31,train
images/Siamese_50.jpg,siamese,30,train
images/wheaten_terrier_50.jpg,wheaten,33,train
images/leonberger_187.jpg,leonberger,17,train
images/basset_hound_55.jpg,basset,2,train
images/Bombay_192.jpg,bombay,6,train
images/german_shorthaired_46.jpg,german,12,train
images/shiba_inu_44.jpg,shiba,29,train
images/Bengal_143.jpg,bengal,4,train
images/Ragdoll_185.jpg,ragdoll,24,train
images/newfoundland_113.jpg,newfoundland,20,train
images/basset_hound_101.jpg,basset,2,train
images/keeshond_54.jpg,keeshond,16,train
images/american_bulldog_214.jpg,american,1,train
images/basset_hound_161.jpg,basset,2,train
images/boxer_73.jpg,boxer,7,train
images/shiba_inu_72.jpg,shiba,29,train
images/yorkshire_terrier_87.jpg,yorkshire,34,train
images/samoyed_133.jpg,samoyed,27,train
images/yorkshire_terrier_122.jpg,yorkshire,34,train
images/american_bulldog_20.jpg,american,1,train
images/american_bulldog_62.jpg,american,1,train
images/english_setter_113.jpg,english,11,train
images/great_pyrenees_148.jpg,great,13,train
images/Sphynx_3.jpg,sphynx,31,train
images/newfoundland_84.jpg,newfoundland,20,train
images/Bombay_137.jpg,bombay,6,train
images/British_Shorthair_10.jpg,british,8,train
images/Egyptian_Mau_15.jpg,egyptian,10,train
images/Bengal_26.jpg,bengal,4,train
images/pug_38.jpg,pug,23,train
images/scottish_terrier_187.jpg,scottish,28,train
images/great_pyrenees_150.jpg,great,13,train
images/Siamese_202.jpg,siamese,30,train
images/havanese_198.jpg,havanese,14,train
images/german_shorthaired_195.jpg,german,12,train
images/scottish_terrier_197.jpg,scottish,28,train
images/japanese_chin_190.jpg,japanese,15,train
images/leonberger_153.jpg,leonberger,17,train
images/Maine_Coon_37.jpg,maine,18,train
images/japanese_chin_126.jpg,japanese,15,train
images/boxer_162.jpg,boxer,7,train
images/chihuahua_139.jpg,chihuahua,9,train
images/newfoundland_167.jpg,newfoundland,20,train
images/pomeranian_168.jpg,pomeranian,22,train
images/Bengal_125.jpg,bengal,4,train
images/pug_22.jpg,pug,23,train
images/Siamese_186.jpg,siamese,30,train
images/english_cocker_spaniel_6.jpg,english,11,train
images/boxer_1.jpg,boxer,7,train
images/chihuahua_22.jpg,chihuahua,9,train
images/shiba_inu_65.jpg,shiba,29,train
images/yorkshire_terrier_42.jpg,yorkshire,34,train
images/Sphynx_139.jpg,sphynx,31,train
images/beagle_173.jpg,beagle,3,train
images/wheaten_terrier_87.jpg,wheaten,33,train
images/boxer_154.jpg,boxer,7,train
images/Maine_Coon_102.jpg,maine,18,train
images/pomeranian_88.jpg,pomeranian,22,train
images/Egyptian_Mau_31.jpg,egyptian,10,train
images/Birman_178.jpg,birman,5,train
images/shiba_inu_58.jpg,shiba,29,train
images/Ragdoll_162.jpg,ragdoll,24,train
images/chihuahua_76.jpg,chihuahua,9,train
images/Persian_39.jpg,persian,21,train
images/miniature_pinscher_109.jpg,miniature,19,train
images/miniature_pinscher_115.jpg,miniature,19,train
images/wheaten_terrier_38.jpg,wheaten,33,train
images/german_shorthaired_137.jpg,german,12,train
images/saint_bernard_48.jpg,saint,26,train
images/Maine_Coon_207.jpg,maine,18,train
images/Maine_Coon_54.jpg,maine,18,train
images/keeshond_69.jpg,keeshond,16,train
images/wheaten_terrier_103.jpg,wheaten,33,train
images/Russian_Blue_144.jpg,russian,25,train
images/english_setter_141.jpg,english,11,train
images/german_shorthaired_129.jpg,german,12,train
images/Abyssinian_47.jpg,abyssinian,0,train
images/boxer_51.jpg,boxer,7,train
images/Maine_Coon_105.jpg,maine,18,train
images/Sphynx_200.jpg,sphynx,31,train
images/samoyed_16.jpg,samoyed,27,train
images/beagle_185.jpg,beagle,3,train
images/wheaten_terrier_138.jpg,wheaten,33,train
images/Persian_69.jpg,persian,21,train
images/Russian_Blue_104.jpg,russian,25,train
images/Sphynx_228.jpg,sphynx,31,train
images/american_pit_bull_terrier_149.jpg,american,1,train
images/Egyptian_Mau_42.jpg,egyptian,10,train
images/keeshond_90.jpg,keeshond,16,train
images/wheaten_terrier_96.jpg,wheaten,33,train
images/Ragdoll_172.jpg,ragdoll,24,train
images/Russian_Blue_154.jpg,russian,25,train
images/Ragdoll_9.jpg,ragdoll,24,train
images/Sphynx_56.jpg,sphynx,31,train
images/boxer_83.jpg,boxer,7,train
images/Birman_86.jpg,birman,5,train
images/boxer_159.jpg,boxer,7,train
images/american_bulldog_211.jpg,american,1,train
images/wheaten_terrier_177.jpg,wheaten,33,train
images/basset_hound_25.jpg,basset,2,train
images/leonberger_22.jpg,leonberger,17,train
images/shiba_inu_170.jpg,shiba,29,train
images/keeshond_142.jpg,keeshond,16,train
images/staffordshire_bull_terrier_18.jpg,staffordshire,32,train
images/pomeranian_11.jpg,pomeranian,22,train
images/japanese_chin_191.jpg,japanese,15,train
images/chihuahua_42.jpg,chihuahua,9,train
images/British_Shorthair_213.jpg,british,8,train
images/chihuahua_89.jpg,chihuahua,9,train
images/english_setter_71.jpg,english,11,train
images/basset_hound_23.jpg,basset,2,train
images/Abyssinian_172.jpg,abyssinian,0,train
images/yorkshire_terrier_85.jpg,yorkshire,34,train
images/Bengal_94.jpg,bengal,4,train
images/boxer_196.jpg,boxer,7,train
images/samoyed_100.jpg,samoyed,27,train
images/american_pit_bull_terrier_142.jpg,american,1,train
images/staffordshire_bull_terrier_46.jpg,staffordshire,32,train
images/pug_182.jpg,pug,23,train
