,path,label,split,name
3575,train/n02979186/n02979186_8654.JPEG,n02979186,train,cassette player
3576,train/n02979186/ILSVRC2012_val_00012468.JPEG,n02979186,train,cassette player
3577,train/n02979186/n02979186_14688.JPEG,n02979186,train,cassette player
3578,train/n02979186/n02979186_9284.JPEG,n02979186,train,cassette player
3579,train/n02979186/n02979186_2383.JPEG,n02979186,train,cassette player
3580,train/n02979186/n02979186_1626.JPEG,n02979186,train,cassette player
3581,train/n02979186/ILSVRC2012_val_00024874.JPEG,n02979186,train,cassette player
3582,train/n02979186/n02979186_24027.JPEG,n02979186,train,cassette player
3583,train/n02979186/n02979186_1876.JPEG,n02979186,train,cassette player
3584,train/n02979186/n02979186_13578.JPEG,n02979186,train,cassette player
3585,train/n02979186/n02979186_14709.JPEG,n02979186,train,cassette player
3586,train/n02979186/n02979186_10749.JPEG,n02979186,train,cassette player
3587,train/n02979186/n02979186_5508.JPEG,n02979186,train,cassette player
3588,train/n02979186/n02979186_5737.JPEG,n02979186,train,cassette player
3589,train/n02979186/n02979186_18377.JPEG,n02979186,train,cassette player
3590,train/n02979186/n02979186_13637.JPEG,n02979186,train,cassette player
3591,train/n02979186/n02979186_2625.JPEG,n02979186,train,cassette player
3592,train/n02979186/n02979186_26014.JPEG,n02979186,train,cassette player
3593,train/n02979186/n02979186_13469.JPEG,n02979186,train,cassette player
3594,train/n02979186/n02979186_21029.JPEG,n02979186,train,cassette player
3595,train/n02979186/n02979186_5903.JPEG,n02979186,train,cassette player
3596,train/n02979186/n02979186_24275.JPEG,n02979186,train,cassette player
3597,train/n02979186/n02979186_12198.JPEG,n02979186,train,cassette player
3598,train/n02979186/n02979186_18554.JPEG,n02979186,train,cassette player
3599,train/n02979186/n02979186_5498.JPEG,n02979186,train,cassette player
3600,train/n02979186/n02979186_844.JPEG,n02979186,train,cassette player
3601,train/n02979186/n02979186_1974.JPEG,n02979186,train,cassette player
3602,train/n02979186/n02979186_5994.JPEG,n02979186,train,cassette player
3603,train/n02979186/n02979186_4059.JPEG,n02979186,train,cassette player
3604,train/n02979186/n02979186_16417.JPEG,n02979186,train,cassette player
3605,train/n02979186/n02979186_10135.JPEG,n02979186,train,cassette player
3606,train/n02979186/n02979186_18889.JPEG,n02979186,train,cassette player
3607,train/n02979186/n02979186_3873.JPEG,n02979186,train,cassette player
3608,train/n02979186/n02979186_1114.JPEG,n02979186,train,cassette player
3609,train/n02979186/n02979186_20416.JPEG,n02979186,train,cassette player
3610,train/n02979186/n02979186_11539.JPEG,n02979186,train,cassette player
3611,train/n02979186/n02979186_2093.JPEG,n02979186,train,cassette player
3612,train/n02979186/n02979186_2083.JPEG,n02979186,train,cassette player
3613,train/n02979186/n02979186_5779.JPEG,n02979186,train,cassette player
3614,train/n02979186/n02979186_21339.JPEG,n02979186,train,cassette player
3615,train/n02979186/ILSVRC2012_val_00040604.JPEG,n02979186,train,cassette player
3616,train/n02979186/n02979186_16837.JPEG,n02979186,train,cassette player
3617,train/n02979186/n02979186_27697.JPEG,n02979186,train,cassette player
3618,train/n02979186/n02979186_26736.JPEG,n02979186,train,cassette player
3619,train/n02979186/n02979186_21714.JPEG,n02979186,train,cassette player
3620,train/n02979186/n02979186_3788.JPEG,n02979186,train,cassette player
3621,train/n02979186/n02979186_869.JPEG,n02979186,train,cassette player
3622,train/n02979186/n02979186_6049.JPEG,n02979186,train,cassette player
3623,train/n02979186/n02979186_21438.JPEG,n02979186,train,cassette player
3624,train/n02979186/n02979186_1397.JPEG,n02979186,train,cassette player
3625,train/n02979186/n02979186_12266.JPEG,n02979186,train,cassette player
3626,train/n02979186/n02979186_287.JPEG,n02979186,train,cassette player
3627,train/n02979186/n02979186_3175.JPEG,n02979186,train,cassette player
3628,train/n02979186/ILSVRC2012_val_00037988.JPEG,n02979186,train,cassette player
3629,train/n02979186/n02979186_11936.JPEG,n02979186,train,cassette player
3630,train/n02979186/n02979186_21024.JPEG,n02979186,train,cassette player
3631,train/n02979186/n02979186_12008.JPEG,n02979186,train,cassette player
3632,train/n02979186/n02979186_16275.JPEG,n02979186,train,cassette player
3633,train/n02979186/n02979186_12948.JPEG,n02979186,train,cassette player
3634,train/n02979186/n02979186_21328.JPEG,n02979186,train,cassette player
3635,train/n02979186/n02979186_9394.JPEG,n02979186,train,cassette player
3636,train/n02979186/ILSVRC2012_val_00014287.JPEG,n02979186,train,cassette player
3637,train/n02979186/n02979186_2563.JPEG,n02979186,train,cassette player
3638,train/n02979186/n02979186_3529.JPEG,n02979186,train,cassette player
3639,train/n02979186/n02979186_4447.JPEG,n02979186,train,cassette player
3640,train/n02979186/n02979186_5269.JPEG,n02979186,train,cassette player
3641,train/n02979186/n02979186_19208.JPEG,n02979186,train,cassette player
3642,train/n02979186/n02979186_26224.JPEG,n02979186,train,cassette player
3643,train/n02979186/n02979186_6899.JPEG,n02979186,train,cassette player
3644,train/n02979186/n02979186_7529.JPEG,n02979186,train,cassette player
3645,train/n02979186/n02979186_19604.JPEG,n02979186,train,cassette player
3646,train/n02979186/n02979186_12807.JPEG,n02979186,train,cassette player
3647,train/n02979186/n02979186_2548.JPEG,n02979186,train,cassette player
3648,train/n02979186/n02979186_6314.JPEG,n02979186,train,cassette player
3649,train/n02979186/n02979186_13027.JPEG,n02979186,train,cassette player
3650,train/n02979186/n02979186_14197.JPEG,n02979186,train,cassette player
3651,train/n02979186/n02979186_2733.JPEG,n02979186,train,cassette player
3652,train/n02979186/n02979186_14999.JPEG,n02979186,train,cassette player
3653,train/n02979186/n02979186_8875.JPEG,n02979186,train,cassette player
3654,train/n02979186/n02979186_1299.JPEG,n02979186,train,cassette player
3655,train/n02979186/n02979186_20698.JPEG,n02979186,train,cassette player
3656,train/n02979186/n02979186_22164.JPEG,n02979186,train,cassette player
3657,train/n02979186/n02979186_11407.JPEG,n02979186,train,cassette player
3658,train/n02979186/n02979186_7058.JPEG,n02979186,train,cassette player
3659,train/n02979186/n02979186_9587.JPEG,n02979186,train,cassette player
3660,train/n02979186/n02979186_19173.JPEG,n02979186,train,cassette player
3661,train/n02979186/n02979186_25404.JPEG,n02979186,train,cassette player
3662,train/n02979186/n02979186_16699.JPEG,n02979186,train,cassette player
3663,train/n02979186/n02979186_7627.JPEG,n02979186,train,cassette player
3664,train/n02979186/n02979186_10718.JPEG,n02979186,train,cassette player
3665,train/n02979186/n02979186_15067.JPEG,n02979186,train,cassette player
3666,train/n02979186/n02979186_18328.JPEG,n02979186,train,cassette player
3667,train/n02979186/n02979186_9715.JPEG,n02979186,train,cassette player
3668,train/n02979186/n02979186_5378.JPEG,n02979186,train,cassette player
3669,train/n02979186/n02979186_5138.JPEG,n02979186,train,cassette player
3670,train/n02979186/n02979186_26475.JPEG,n02979186,train,cassette player
3671,train/n02979186/n02979186_14953.JPEG,n02979186,train,cassette player
3672,train/n02979186/n02979186_476.JPEG,n02979186,train,cassette player
3673,train/n02979186/n02979186_12118.JPEG,n02979186,train,cassette player
3674,train/n02979186/n02979186_11534.JPEG,n02979186,train,cassette player
3675,train/n02979186/n02979186_16764.JPEG,n02979186,train,cassette player
3676,train/n02979186/n02979186_26217.JPEG,n02979186,train,cassette player
3677,train/n02979186/n02979186_2686.JPEG,n02979186,train,cassette player
3678,train/n02979186/n02979186_5266.JPEG,n02979186,train,cassette player
3679,train/n02979186/n02979186_78.JPEG,n02979186,train,cassette player
3680,train/n02979186/n02979186_11926.JPEG,n02979186,train,cassette player
3681,train/n02979186/n02979186_3195.JPEG,n02979186,train,cassette player
3682,train/n02979186/n02979186_5346.JPEG,n02979186,train,cassette player
3683,train/n02979186/n02979186_3088.JPEG,n02979186,train,cassette player
3684,train/n02979186/n02979186_228.JPEG,n02979186,train,cassette player
3685,train/n02979186/n02979186_7176.JPEG,n02979186,train,cassette player
3686,train/n02979186/n02979186_18057.JPEG,n02979186,train,cassette player
3687,train/n02979186/n02979186_1769.JPEG,n02979186,train,cassette player
3688,train/n02979186/n02979186_2558.JPEG,n02979186,train,cassette player
3689,train/n02979186/n02979186_17848.JPEG,n02979186,train,cassette player
3690,train/n02979186/n02979186_3924.JPEG,n02979186,train,cassette player
3691,train/n02979186/n02979186_11016.JPEG,n02979186,train,cassette player
3692,train/n02979186/n02979186_27597.JPEG,n02979186,train,cassette player
3693,train/n02979186/n02979186_15019.JPEG,n02979186,train,cassette player
3694,train/n02979186/n02979186_13346.JPEG,n02979186,train,cassette player
3695,train/n02979186/n02979186_7147.JPEG,n02979186,train,cassette player
3696,train/n02979186/n02979186_24754.JPEG,n02979186,train,cassette player
3697,train/n02979186/n02979186_10179.JPEG,n02979186,train,cassette player
3698,train/n02979186/n02979186_3349.JPEG,n02979186,train,cassette player
3699,train/n02979186/n02979186_14067.JPEG,n02979186,train,cassette player
3700,train/n02979186/n02979186_3014.JPEG,n02979186,train,cassette player
3701,train/n02979186/n02979186_15694.JPEG,n02979186,train,cassette player
3702,train/n02979186/n02979186_4629.JPEG,n02979186,train,cassette player
3703,train/n02979186/n02979186_5337.JPEG,n02979186,train,cassette player
3704,train/n02979186/n02979186_6096.JPEG,n02979186,train,cassette player
3705,train/n02979186/n02979186_22076.JPEG,n02979186,train,cassette player
3706,train/n02979186/n02979186_14793.JPEG,n02979186,train,cassette player
3707,train/n02979186/n02979186_22675.JPEG,n02979186,train,cassette player
3708,train/n02979186/n02979186_10097.JPEG,n02979186,train,cassette player
3709,train/n02979186/n02979186_17413.JPEG,n02979186,train,cassette player
3710,train/n02979186/n02979186_5454.JPEG,n02979186,train,cassette player
3711,train/n02979186/n02979186_26879.JPEG,n02979186,train,cassette player
3712,train/n02979186/n02979186_14489.JPEG,n02979186,train,cassette player
3713,train/n02979186/n02979186_14278.JPEG,n02979186,train,cassette player
3714,train/n02979186/n02979186_2767.JPEG,n02979186,train,cassette player
3715,train/n02979186/n02979186_9643.JPEG,n02979186,train,cassette player
3716,train/n02979186/n02979186_6995.JPEG,n02979186,train,cassette player
3717,train/n02979186/n02979186_9538.JPEG,n02979186,train,cassette player
3718,train/n02979186/n02979186_469.JPEG,n02979186,train,cassette player
3719,train/n02979186/n02979186_25969.JPEG,n02979186,train,cassette player
3720,train/n02979186/n02979186_198.JPEG,n02979186,train,cassette player
3721,train/n02979186/n02979186_7494.JPEG,n02979186,train,cassette player
3722,train/n02979186/n02979186_5834.JPEG,n02979186,train,cassette player
3723,train/n02979186/n02979186_20799.JPEG,n02979186,train,cassette player
3724,train/n02979186/n02979186_6718.JPEG,n02979186,train,cassette player
3725,train/n02979186/n02979186_11915.JPEG,n02979186,train,cassette player
3726,train/n02979186/n02979186_15409.JPEG,n02979186,train,cassette player
3727,train/n02979186/n02979186_27736.JPEG,n02979186,train,cassette player
3728,train/n02979186/n02979186_5079.JPEG,n02979186,train,cassette player
3729,train/n02979186/n02979186_9036.JPEG,n02979186,train,cassette player
3730,train/n02979186/n02979186_14758.JPEG,n02979186,train,cassette player
3731,train/n02979186/n02979186_6478.JPEG,n02979186,train,cassette player
3732,train/n02979186/n02979186_5906.JPEG,n02979186,train,cassette player
3733,train/n02979186/n02979186_16559.JPEG,n02979186,train,cassette player
3734,train/n02979186/n02979186_5156.JPEG,n02979186,train,cassette player
3735,train/n02979186/n02979186_11396.JPEG,n02979186,train,cassette player
3736,train/n02979186/n02979186_6474.JPEG,n02979186,train,cassette player
3737,train/n02979186/ILSVRC2012_val_00042648.JPEG,n02979186,train,cassette player
3738,train/n02979186/n02979186_3659.JPEG,n02979186,train,cassette player
3739,train/n02979186/n02979186_26944.JPEG,n02979186,train,cassette player
3740,train/n02979186/n02979186_3176.JPEG,n02979186,train,cassette player
3741,train/n02979186/n02979186_14047.JPEG,n02979186,train,cassette player
3742,train/n02979186/n02979186_11543.JPEG,n02979186,train,cassette player
3743,train/n02979186/ILSVRC2012_val_00044373.JPEG,n02979186,train,cassette player
3744,train/n02979186/n02979186_7257.JPEG,n02979186,train,cassette player
3745,train/n02979186/n02979186_23827.JPEG,n02979186,train,cassette player
3746,train/n02979186/n02979186_11105.JPEG,n02979186,train,cassette player
3747,train/n02979186/ILSVRC2012_val_00041893.JPEG,n02979186,train,cassette player
3748,train/n02979186/n02979186_7743.JPEG,n02979186,train,cassette player
3749,train/n02979186/n02979186_21154.JPEG,n02979186,train,cassette player
3750,train/n02979186/n02979186_13265.JPEG,n02979186,train,cassette player
3751,train/n02979186/n02979186_10598.JPEG,n02979186,train,cassette player
3752,train/n02979186/n02979186_12705.JPEG,n02979186,train,cassette player
3753,train/n02979186/n02979186_21318.JPEG,n02979186,train,cassette player
3754,train/n02979186/n02979186_21646.JPEG,n02979186,train,cassette player
3755,train/n02979186/n02979186_2853.JPEG,n02979186,train,cassette player
3756,train/n02979186/n02979186_5739.JPEG,n02979186,train,cassette player
3757,train/n02979186/n02979186_8089.JPEG,n02979186,train,cassette player
3758,train/n02979186/n02979186_16825.JPEG,n02979186,train,cassette player
3759,train/n02979186/n02979186_2889.JPEG,n02979186,train,cassette player
3760,train/n02979186/n02979186_16193.JPEG,n02979186,train,cassette player
3761,train/n02979186/n02979186_4063.JPEG,n02979186,train,cassette player
3762,train/n02979186/n02979186_6793.JPEG,n02979186,train,cassette player
3763,train/n02979186/n02979186_9604.JPEG,n02979186,train,cassette player
3764,train/n02979186/n02979186_3559.JPEG,n02979186,train,cassette player
3765,train/n02979186/n02979186_17757.JPEG,n02979186,train,cassette player
3766,train/n01440764/n01440764_12635.JPEG,n01440764,train,tench
3767,train/n01440764/n01440764_12289.JPEG,n01440764,train,tench
3768,train/n01440764/n01440764_8467.JPEG,n01440764,train,tench
3769,train/n01440764/n01440764_6443.JPEG,n01440764,train,tench
3770,train/n01440764/n01440764_2993.JPEG,n01440764,train,tench
3771,train/n01440764/n01440764_8219.JPEG,n01440764,train,tench
3772,train/n01440764/n01440764_29788.JPEG,n01440764,train,tench
3773,train/n01440764/n01440764_3779.JPEG,n01440764,train,tench
3774,train/n01440764/n01440764_11736.JPEG,n01440764,train,tench
3775,train/n01440764/n01440764_7157.JPEG,n01440764,train,tench
3776,train/n01440764/n01440764_10373.JPEG,n01440764,train,tench
3777,train/n01440764/n01440764_7004.JPEG,n01440764,train,tench
3778,train/n01440764/n01440764_14555.JPEG,n01440764,train,tench
3779,train/n01440764/n01440764_8426.JPEG,n01440764,train,tench
3780,train/n01440764/n01440764_8077.JPEG,n01440764,train,tench
3781,train/n01440764/n01440764_769.JPEG,n01440764,train,tench
3782,train/n01440764/n01440764_2015.JPEG,n01440764,train,tench
3783,train/n01440764/n01440764_3713.JPEG,n01440764,train,tench
3784,train/n01440764/n01440764_6714.JPEG,n01440764,train,tench
3785,train/n01440764/n01440764_3308.JPEG,n01440764,train,tench
3786,train/n01440764/n01440764_1566.JPEG,n01440764,train,tench
3787,train/n01440764/n01440764_2427.JPEG,n01440764,train,tench
3788,train/n01440764/n01440764_6348.JPEG,n01440764,train,tench
3789,train/n01440764/n01440764_13275.JPEG,n01440764,train,tench
3790,train/n01440764/n01440764_6816.JPEG,n01440764,train,tench
3791,train/n01440764/n01440764_14549.JPEG,n01440764,train,tench
3792,train/n01440764/n01440764_4478.JPEG,n01440764,train,tench
3793,train/n01440764/n01440764_6706.JPEG,n01440764,train,tench
3794,train/n01440764/n01440764_886.JPEG,n01440764,train,tench
3795,train/n01440764/n01440764_21809.JPEG,n01440764,train,tench
3796,train/n01440764/n01440764_8499.JPEG,n01440764,train,tench
3797,train/n01440764/n01440764_6945.JPEG,n01440764,train,tench
3798,train/n01440764/n01440764_1024.JPEG,n01440764,train,tench
3799,train/n01440764/n01440764_10319.JPEG,n01440764,train,tench
3800,train/n01440764/n01440764_1666.JPEG,n01440764,train,tench
3801,train/n01440764/n01440764_10716.JPEG,n01440764,train,tench
3802,train/n01440764/n01440764_14383.JPEG,n01440764,train,tench
3803,train/n01440764/n01440764_9374.JPEG,n01440764,train,tench
3804,train/n01440764/n01440764_1798.JPEG,n01440764,train,tench
3805,train/n01440764/n01440764_12276.JPEG,n01440764,train,tench
3806,train/n01440764/n01440764_898.JPEG,n01440764,train,tench
3807,train/n01440764/n01440764_10698.JPEG,n01440764,train,tench
3808,train/n01440764/n01440764_6917.JPEG,n01440764,train,tench
3809,train/n01440764/n01440764_1577.JPEG,n01440764,train,tench
3810,train/n01440764/n01440764_4106.JPEG,n01440764,train,tench
3811,train/n01440764/n01440764_985.JPEG,n01440764,train,tench
3812,train/n01440764/n01440764_6159.JPEG,n01440764,train,tench
3813,train/n01440764/n01440764_7428.JPEG,n01440764,train,tench
3814,train/n01440764/n01440764_7929.JPEG,n01440764,train,tench
3815,train/n01440764/n01440764_1337.JPEG,n01440764,train,tench
3816,train/n01440764/n01440764_15049.JPEG,n01440764,train,tench
3817,train/n01440764/n01440764_6206.JPEG,n01440764,train,tench
3818,train/n01440764/n01440764_16969.JPEG,n01440764,train,tench
3819,train/n01440764/n01440764_8589.JPEG,n01440764,train,tench
3820,train/n01440764/n01440764_3756.JPEG,n01440764,train,tench
3821,train/n01440764/n01440764_14609.JPEG,n01440764,train,tench
3822,train/n01440764/n01440764_10323.JPEG,n01440764,train,tench
3823,train/n01440764/n01440764_10029.JPEG,n01440764,train,tench
3824,train/n01440764/n01440764_13654.JPEG,n01440764,train,tench
3825,train/n01440764/n01440764_18.JPEG,n01440764,train,tench
3826,train/n01440764/n01440764_10779.JPEG,n01440764,train,tench
3827,train/n01440764/ILSVRC2012_val_00025129.JPEG,n01440764,train,tench
3828,train/n01440764/n01440764_12314.JPEG,n01440764,train,tench
3829,train/n01440764/n01440764_13545.JPEG,n01440764,train,tench
3830,train/n01440764/n01440764_11665.JPEG,n01440764,train,tench
3831,train/n01440764/n01440764_6697.JPEG,n01440764,train,tench
3832,train/n01440764/n01440764_29769.JPEG,n01440764,train,tench
3833,train/n01440764/n01440764_11825.JPEG,n01440764,train,tench
3834,train/n01440764/n01440764_8084.JPEG,n01440764,train,tench
3835,train/n01440764/n01440764_11085.JPEG,n01440764,train,tench
3836,train/n01440764/n01440764_9914.JPEG,n01440764,train,tench
3837,train/n01440764/n01440764_10845.JPEG,n01440764,train,tench
3838,train/n01440764/n01440764_11593.JPEG,n01440764,train,tench
3839,train/n01440764/n01440764_8215.JPEG,n01440764,train,tench
3840,train/n01440764/n01440764_2628.JPEG,n01440764,train,tench
3841,train/n01440764/n01440764_8826.JPEG,n01440764,train,tench
3842,train/n01440764/n01440764_28293.JPEG,n01440764,train,tench
3843,train/n01440764/n01440764_5087.JPEG,n01440764,train,tench
3844,train/n01440764/n01440764_10317.JPEG,n01440764,train,tench
3845,train/n01440764/n01440764_11346.JPEG,n01440764,train,tench
3846,train/n01440764/n01440764_13575.JPEG,n01440764,train,tench
3847,train/n01440764/ILSVRC2012_val_00009346.JPEG,n01440764,train,tench
3848,train/n01440764/n01440764_12069.JPEG,n01440764,train,tench
3849,train/n01440764/n01440764_12405.JPEG,n01440764,train,tench
3850,train/n01440764/n01440764_3817.JPEG,n01440764,train,tench
3851,train/n01440764/n01440764_12586.JPEG,n01440764,train,tench
3852,train/n01440764/n01440764_9378.JPEG,n01440764,train,tench
3853,train/n01440764/n01440764_12178.JPEG,n01440764,train,tench
3854,train/n01440764/n01440764_11609.JPEG,n01440764,train,tench
3855,train/n01440764/n01440764_8343.JPEG,n01440764,train,tench
3856,train/n01440764/ILSVRC2012_val_00037375.JPEG,n01440764,train,tench
3857,train/n01440764/ILSVRC2012_val_00024327.JPEG,n01440764,train,tench
3858,train/n01440764/n01440764_5514.JPEG,n01440764,train,tench
3859,train/n01440764/n01440764_5869.JPEG,n01440764,train,tench
3860,train/n01440764/n01440764_5946.JPEG,n01440764,train,tench
3861,train/n01440764/n01440764_8528.JPEG,n01440764,train,tench
3862,train/n01440764/n01440764_26569.JPEG,n01440764,train,tench
3863,train/n01440764/n01440764_13797.JPEG,n01440764,train,tench
3864,train/n01440764/n01440764_11588.JPEG,n01440764,train,tench
3865,train/n01440764/n01440764_4688.JPEG,n01440764,train,tench
3866,train/n01440764/n01440764_12283.JPEG,n01440764,train,tench
3867,train/n01440764/n01440764_7269.JPEG,n01440764,train,tench
3868,train/n01440764/n01440764_8748.JPEG,n01440764,train,tench
3869,train/n01440764/n01440764_1656.JPEG,n01440764,train,tench
3870,train/n01440764/n01440764_8164.JPEG,n01440764,train,tench
3871,train/n01440764/n01440764_4906.JPEG,n01440764,train,tench
3872,train/n01440764/n01440764_2159.JPEG,n01440764,train,tench
3873,train/n01440764/n01440764_12468.JPEG,n01440764,train,tench
3874,train/n01440764/n01440764_6169.JPEG,n01440764,train,tench
3875,train/n01440764/n01440764_2577.JPEG,n01440764,train,tench
3876,train/n01440764/n01440764_7324.JPEG,n01440764,train,tench
3877,train/n01440764/ILSVRC2012_val_00031094.JPEG,n01440764,train,tench
3878,train/n01440764/n01440764_26515.JPEG,n01440764,train,tench
3879,train/n01440764/n01440764_8363.JPEG,n01440764,train,tench
3880,train/n01440764/n01440764_12063.JPEG,n01440764,train,tench
3881,train/n01440764/n01440764_1869.JPEG,n01440764,train,tench
3882,train/n01440764/n01440764_7908.JPEG,n01440764,train,tench
3883,train/n01440764/n01440764_10548.JPEG,n01440764,train,tench
3884,train/n01440764/n01440764_14639.JPEG,n01440764,train,tench
3885,train/n01440764/n01440764_3566.JPEG,n01440764,train,tench
3886,train/n01440764/ILSVRC2012_val_00024235.JPEG,n01440764,train,tench
3887,train/n01440764/n01440764_2948.JPEG,n01440764,train,tench
3888,train/n01440764/n01440764_6659.JPEG,n01440764,train,tench
3889,train/n01440764/n01440764_8757.JPEG,n01440764,train,tench
3890,train/n01440764/n01440764_297.JPEG,n01440764,train,tench
3891,train/n01440764/n01440764_9057.JPEG,n01440764,train,tench
3892,train/n01440764/n01440764_2874.JPEG,n01440764,train,tench
3893,train/n01440764/n01440764_9504.JPEG,n01440764,train,tench
3894,train/n01440764/n01440764_15073.JPEG,n01440764,train,tench
3895,train/n01440764/n01440764_11396.JPEG,n01440764,train,tench
3896,train/n01440764/n01440764_7253.JPEG,n01440764,train,tench
3897,train/n01440764/n01440764_11897.JPEG,n01440764,train,tench
3898,train/n01440764/n01440764_10969.JPEG,n01440764,train,tench
3899,train/n01440764/n01440764_10878.JPEG,n01440764,train,tench
3900,train/n01440764/n01440764_12689.JPEG,n01440764,train,tench
3901,train/n01440764/n01440764_2094.JPEG,n01440764,train,tench
3902,train/n01440764/n01440764_1244.JPEG,n01440764,train,tench
3903,train/n01440764/n01440764_2816.JPEG,n01440764,train,tench
3904,train/n01440764/ILSVRC2012_val_00012503.JPEG,n01440764,train,tench
3905,train/n01440764/n01440764_5103.JPEG,n01440764,train,tench
3906,train/n01440764/n01440764_6174.JPEG,n01440764,train,tench
3907,train/n01440764/n01440764_1263.JPEG,n01440764,train,tench
3908,train/n01440764/ILSVRC2012_val_00007197.JPEG,n01440764,train,tench
3909,train/n01440764/n01440764_13255.JPEG,n01440764,train,tench
3910,train/n01440764/n01440764_10043.JPEG,n01440764,train,tench
3911,train/n01440764/n01440764_3888.JPEG,n01440764,train,tench
3912,train/n01440764/ILSVRC2012_val_00013716.JPEG,n01440764,train,tench
3913,train/n01440764/n01440764_5068.JPEG,n01440764,train,tench
3914,train/n01440764/n01440764_3724.JPEG,n01440764,train,tench
3915,train/n01440764/n01440764_31283.JPEG,n01440764,train,tench
3916,train/n01440764/n01440764_14524.JPEG,n01440764,train,tench
3917,train/n01440764/n01440764_9749.JPEG,n01440764,train,tench
3918,train/n01440764/n01440764_14885.JPEG,n01440764,train,tench
3919,train/n01440764/n01440764_12157.JPEG,n01440764,train,tench
3920,train/n01440764/n01440764_6075.JPEG,n01440764,train,tench
3921,train/n01440764/n01440764_13344.JPEG,n01440764,train,tench
3922,train/n01440764/n01440764_78.JPEG,n01440764,train,tench
3923,train/n01440764/n01440764_5993.JPEG,n01440764,train,tench
3924,train/n01440764/n01440764_10095.JPEG,n01440764,train,tench
3925,train/n01440764/n01440764_3347.JPEG,n01440764,train,tench
3926,train/n01440764/n01440764_853.JPEG,n01440764,train,tench
3927,train/n01440764/n01440764_13694.JPEG,n01440764,train,tench
3928,train/n01440764/n01440764_3287.JPEG,n01440764,train,tench
3929,train/n01440764/n01440764_14286.JPEG,n01440764,train,tench
3930,train/n01440764/n01440764_20523.JPEG,n01440764,train,tench
3931,train/n01440764/n01440764_7519.JPEG,n01440764,train,tench
3932,train/n01440764/n01440764_30188.JPEG,n01440764,train,tench
3933,train/n01440764/n01440764_15678.JPEG,n01440764,train,tench
3934,train/n01440764/n01440764_7424.JPEG,n01440764,train,tench
3935,train/n01440764/n01440764_9866.JPEG,n01440764,train,tench
3936,train/n01440764/ILSVRC2012_val_00011233.JPEG,n01440764,train,tench
3937,train/n01440764/n01440764_334.JPEG,n01440764,train,tench
3938,train/n01440764/n01440764_5848.JPEG,n01440764,train,tench
3939,train/n01440764/n01440764_547.JPEG,n01440764,train,tench
3940,train/n01440764/n01440764_2095.JPEG,n01440764,train,tench
3941,train/n01440764/n01440764_6954.JPEG,n01440764,train,tench
3942,train/n01440764/n01440764_27713.JPEG,n01440764,train,tench
3943,train/n01440764/n01440764_14074.JPEG,n01440764,train,tench
3944,train/n01440764/n01440764_9197.JPEG,n01440764,train,tench
3945,train/n01440764/n01440764_7846.JPEG,n01440764,train,tench
3946,train/n01440764/n01440764_6964.JPEG,n01440764,train,tench
3947,train/n01440764/n01440764_20434.JPEG,n01440764,train,tench
3948,train/n01440764/n01440764_4058.JPEG,n01440764,train,tench
3949,train/n01440764/n01440764_19003.JPEG,n01440764,train,tench
3950,train/n01440764/n01440764_13257.JPEG,n01440764,train,tench
3951,train/n01440764/n01440764_1145.JPEG,n01440764,train,tench
3952,train/n01440764/n01440764_32263.JPEG,n01440764,train,tench
3953,train/n01440764/n01440764_724.JPEG,n01440764,train,tench
3954,train/n01440764/n01440764_3039.JPEG,n01440764,train,tench
3955,train/n01440764/n01440764_10307.JPEG,n01440764,train,tench
3956,train/n01440764/n01440764_7055.JPEG,n01440764,train,tench
3957,train/n01440764/n01440764_13625.JPEG,n01440764,train,tench
3958,train/n01440764/n01440764_8418.JPEG,n01440764,train,tench
3959,train/n01440764/n01440764_12996.JPEG,n01440764,train,tench
3960,train/n01440764/n01440764_4074.JPEG,n01440764,train,tench
3961,train/n01440764/n01440764_15203.JPEG,n01440764,train,tench
3962,train/n01440764/n01440764_5908.JPEG,n01440764,train,tench
3963,train/n01440764/n01440764_7774.JPEG,n01440764,train,tench
3964,train/n01440764/n01440764_3236.JPEG,n01440764,train,tench
3965,train/n01440764/n01440764_9747.JPEG,n01440764,train,tench
3966,train/n01440764/n01440764_7285.JPEG,n01440764,train,tench
3967,train/n01440764/n01440764_467.JPEG,n01440764,train,tench
3968,train/n01440764/n01440764_6719.JPEG,n01440764,train,tench
3969,train/n01440764/n01440764_485.JPEG,n01440764,train,tench
3970,train/n01440764/n01440764_1284.JPEG,n01440764,train,tench
3971,train/n01440764/n01440764_7787.JPEG,n01440764,train,tench
3972,train/n01440764/n01440764_20316.JPEG,n01440764,train,tench
3973,train/n01440764/n01440764_3289.JPEG,n01440764,train,tench
3974,train/n01440764/n01440764_10738.JPEG,n01440764,train,tench
3975,train/n01440764/n01440764_438.JPEG,n01440764,train,tench
3976,train/n01440764/n01440764_5966.JPEG,n01440764,train,tench
3977,train/n01440764/n01440764_9788.JPEG,n01440764,train,tench
3978,train/n01440764/n01440764_6388.JPEG,n01440764,train,tench
3979,train/n01440764/n01440764_12548.JPEG,n01440764,train,tench
3980,train/n01440764/ILSVRC2012_val_00037596.JPEG,n01440764,train,tench
3981,train/n01440764/n01440764_6524.JPEG,n01440764,train,tench
3982,train/n01440764/n01440764_8455.JPEG,n01440764,train,tench
3983,train/n01440764/n01440764_11626.JPEG,n01440764,train,tench
