,image_path,label_str,label,split
3819,train/n02102040/n02102040_6424.JPEG,english springer,3,train
3820,train/n02102040/n02102040_2474.JPEG,english springer,3,train
3821,train/n02102040/n02102040_217.JPEG,english springer,3,train
3822,train/n02102040/n02102040_3604.JPEG,english springer,3,train
3823,train/n02102040/n02102040_444.JPEG,english springer,3,train
3824,train/n02102040/n02102040_2317.JPEG,english springer,3,train
3825,train/n02102040/n02102040_2929.JPEG,english springer,3,train
3826,train/n02102040/ILSVRC2012_val_00000665.JPEG,english springer,3,train
3827,train/n02102040/n02102040_2993.JPEG,english springer,3,train
3828,train/n02102040/n02102040_5099.JPEG,english springer,3,train
3829,train/n02102040/n02102040_609.JPEG,english springer,3,train
3830,train/n02102040/ILSVRC2012_val_00040546.JPEG,english springer,3,train
3831,train/n02102040/n02102040_4555.JPEG,english springer,3,train
3832,train/n02102040/n02102040_2836.JPEG,english springer,3,train
3833,train/n02102040/n02102040_7804.JPEG,english springer,3,train
3834,train/n02102040/n02102040_905.JPEG,english springer,3,train
3835,train/n02102040/n02102040_7408.JPEG,english springer,3,train
3836,train/n02102040/n02102040_4625.JPEG,english springer,3,train
3837,train/n02102040/n02102040_2977.JPEG,english springer,3,train
3838,train/n02102040/n02102040_4158.JPEG,english springer,3,train
3839,train/n02102040/n02102040_6436.JPEG,english springer,3,train
3840,train/n02102040/n02102040_2768.JPEG,english springer,3,train
3841,train/n02102040/n02102040_2495.JPEG,english springer,3,train
3842,train/n02102040/n02102040_2914.JPEG,english springer,3,train
3843,train/n02102040/n02102040_1579.JPEG,english springer,3,train
3844,train/n02102040/n02102040_7594.JPEG,english springer,3,train
3845,train/n02102040/n02102040_4548.JPEG,english springer,3,train
3846,train/n02102040/n02102040_1419.JPEG,english springer,3,train
3847,train/n02102040/n02102040_6296.JPEG,english springer,3,train
3848,train/n02102040/n02102040_3096.JPEG,english springer,3,train
3849,train/n02102040/n02102040_3843.JPEG,english springer,3,train
3850,train/n02102040/n02102040_4228.JPEG,english springer,3,train
3851,train/n02102040/n02102040_4913.JPEG,english springer,3,train
3852,train/n02102040/n02102040_2135.JPEG,english springer,3,train
3853,train/n02102040/n02102040_4037.JPEG,english springer,3,train
3854,train/n02102040/n02102040_196.JPEG,english springer,3,train
3855,train/n02102040/ILSVRC2012_val_00021205.JPEG,english springer,3,train
3856,train/n02102040/n02102040_1269.JPEG,english springer,3,train
3857,train/n02102040/n02102040_7525.JPEG,english springer,3,train
3858,train/n02102040/n02102040_175.JPEG,english springer,3,train
3859,train/n02102040/n02102040_3324.JPEG,english springer,3,train
3860,train/n02102040/n02102040_955.JPEG,english springer,3,train
3861,train/n02102040/n02102040_868.JPEG,english springer,3,train
3862,train/n02102040/n02102040_3937.JPEG,english springer,3,train
3863,train/n02102040/n02102040_536.JPEG,english springer,3,train
3864,train/n02102040/n02102040_1963.JPEG,english springer,3,train
3865,train/n02102040/n02102040_1325.JPEG,english springer,3,train
3866,train/n02102040/n02102040_7026.JPEG,english springer,3,train
3867,train/n02102040/n02102040_7898.JPEG,english springer,3,train
3868,train/n02102040/n02102040_759.JPEG,english springer,3,train
3869,train/n02102040/n02102040_4748.JPEG,english springer,3,train
3870,train/n02102040/n02102040_7505.JPEG,english springer,3,train
3871,train/n02102040/n02102040_2298.JPEG,english springer,3,train
3872,train/n02102040/n02102040_3905.JPEG,english springer,3,train
3873,train/n02102040/n02102040_995.JPEG,english springer,3,train
3874,train/n02102040/n02102040_806.JPEG,english springer,3,train
3875,train/n02102040/n02102040_6786.JPEG,english springer,3,train
3876,train/n02102040/n02102040_2983.JPEG,english springer,3,train
3877,train/n02102040/ILSVRC2012_val_00038569.JPEG,english springer,3,train
3878,train/n02102040/n02102040_3319.JPEG,english springer,3,train
3879,train/n02102040/n02102040_1759.JPEG,english springer,3,train
3880,train/n02102040/n02102040_3013.JPEG,english springer,3,train
3881,train/n02102040/n02102040_159.JPEG,english springer,3,train
3882,train/n02102040/n02102040_2248.JPEG,english springer,3,train
3883,train/n02102040/n02102040_4074.JPEG,english springer,3,train
3884,train/n02102040/n02102040_1028.JPEG,english springer,3,train
3885,train/n02102040/n02102040_118.JPEG,english springer,3,train
3886,train/n02102040/n02102040_3767.JPEG,english springer,3,train
3887,train/n02102040/n02102040_127.JPEG,english springer,3,train
3888,train/n02102040/n02102040_1287.JPEG,english springer,3,train
3889,train/n02102040/n02102040_8207.JPEG,english springer,3,train
3890,train/n02102040/n02102040_8283.JPEG,english springer,3,train
3891,train/n02102040/n02102040_3575.JPEG,english springer,3,train
3892,train/n02102040/n02102040_3855.JPEG,english springer,3,train
3893,train/n02102040/n02102040_7037.JPEG,english springer,3,train
3894,train/n02102040/n02102040_3157.JPEG,english springer,3,train
3895,train/n02102040/n02102040_2306.JPEG,english springer,3,train
3896,train/n02102040/n02102040_2295.JPEG,english springer,3,train
3897,train/n02102040/n02102040_7938.JPEG,english springer,3,train
3898,train/n02102040/n02102040_1037.JPEG,english springer,3,train
3899,train/n02102040/n02102040_918.JPEG,english springer,3,train
3900,train/n02102040/n02102040_605.JPEG,english springer,3,train
3901,train/n02102040/n02102040_7659.JPEG,english springer,3,train
3902,train/n02102040/n02102040_108.JPEG,english springer,3,train
3903,train/n02102040/n02102040_4874.JPEG,english springer,3,train
3904,train/n02102040/n02102040_3077.JPEG,english springer,3,train
3905,train/n02102040/n02102040_1539.JPEG,english springer,3,train
3906,train/n02102040/n02102040_468.JPEG,english springer,3,train
3907,train/n02102040/n02102040_337.JPEG,english springer,3,train
3908,train/n02102040/n02102040_3608.JPEG,english springer,3,train
3909,train/n02102040/n02102040_6968.JPEG,english springer,3,train
3910,train/n02102040/n02102040_7168.JPEG,english springer,3,train
3911,train/n02102040/n02102040_2986.JPEG,english springer,3,train
3912,train/n02102040/n02102040_7595.JPEG,english springer,3,train
3913,train/n02102040/n02102040_5095.JPEG,english springer,3,train
3914,train/n02102040/n02102040_4005.JPEG,english springer,3,train
3915,train/n02102040/n02102040_5163.JPEG,english springer,3,train
3916,train/n02102040/n02102040_4168.JPEG,english springer,3,train
3917,train/n02102040/ILSVRC2012_val_00040679.JPEG,english springer,3,train
3918,train/n02102040/n02102040_1904.JPEG,english springer,3,train
3919,train/n02102040/n02102040_1786.JPEG,english springer,3,train
3920,train/n02102040/n02102040_3176.JPEG,english springer,3,train
3921,train/n02102040/n02102040_163.JPEG,english springer,3,train
3922,train/n02102040/n02102040_148.JPEG,english springer,3,train
3923,train/n02102040/n02102040_1049.JPEG,english springer,3,train
3924,train/n02102040/n02102040_2318.JPEG,english springer,3,train
3925,train/n02102040/n02102040_6513.JPEG,english springer,3,train
3926,train/n02102040/n02102040_914.JPEG,english springer,3,train
3927,train/n02102040/n02102040_3065.JPEG,english springer,3,train
3928,train/n02102040/n02102040_5898.JPEG,english springer,3,train
3929,train/n02102040/n02102040_1636.JPEG,english springer,3,train
3930,train/n02102040/n02102040_2013.JPEG,english springer,3,train
3931,train/n02102040/n02102040_1785.JPEG,english springer,3,train
3932,train/n02102040/n02102040_7338.JPEG,english springer,3,train
3933,train/n02102040/n02102040_6426.JPEG,english springer,3,train
3934,train/n02102040/n02102040_569.JPEG,english springer,3,train
3935,train/n02102040/n02102040_3526.JPEG,english springer,3,train
3936,train/n02102040/n02102040_593.JPEG,english springer,3,train
3937,train/n02102040/n02102040_5666.JPEG,english springer,3,train
3938,train/n02102040/n02102040_1639.JPEG,english springer,3,train
3939,train/n02102040/n02102040_1227.JPEG,english springer,3,train
3940,train/n02102040/n02102040_3558.JPEG,english springer,3,train
3941,train/n02102040/n02102040_4957.JPEG,english springer,3,train
3942,train/n02102040/n02102040_2016.JPEG,english springer,3,train
3943,train/n02102040/n02102040_2989.JPEG,english springer,3,train
3944,train/n02102040/n02102040_4414.JPEG,english springer,3,train
3945,train/n02102040/n02102040_328.JPEG,english springer,3,train
3946,train/n02102040/n02102040_4895.JPEG,english springer,3,train
3947,train/n02102040/n02102040_2539.JPEG,english springer,3,train
3948,train/n02102040/n02102040_5196.JPEG,english springer,3,train
3949,train/n02102040/n02102040_3103.JPEG,english springer,3,train
3950,train/n02102040/n02102040_6843.JPEG,english springer,3,train
3951,train/n02102040/n02102040_3593.JPEG,english springer,3,train
3952,train/n02102040/n02102040_4705.JPEG,english springer,3,train
3953,train/n02102040/n02102040_1457.JPEG,english springer,3,train
3954,train/n02102040/n02102040_3417.JPEG,english springer,3,train
3955,train/n02102040/n02102040_3295.JPEG,english springer,3,train
3956,train/n02102040/n02102040_1145.JPEG,english springer,3,train
3957,train/n02102040/n02102040_8474.JPEG,english springer,3,train
3958,train/n02102040/n02102040_3997.JPEG,english springer,3,train
3959,train/n02102040/n02102040_7983.JPEG,english springer,3,train
3960,train/n02102040/n02102040_2596.JPEG,english springer,3,train
3961,train/n02102040/n02102040_6439.JPEG,english springer,3,train
3962,train/n02102040/n02102040_7693.JPEG,english springer,3,train
3963,train/n02102040/n02102040_3747.JPEG,english springer,3,train
3964,train/n02102040/n02102040_6625.JPEG,english springer,3,train
3965,train/n02102040/n02102040_4554.JPEG,english springer,3,train
3966,train/n02102040/n02102040_3986.JPEG,english springer,3,train
3967,train/n02102040/n02102040_4484.JPEG,english springer,3,train
3968,train/n02102040/n02102040_844.JPEG,english springer,3,train
3969,train/n02102040/n02102040_3159.JPEG,english springer,3,train
3970,train/n02102040/n02102040_1077.JPEG,english springer,3,train
3971,train/n02102040/n02102040_153.JPEG,english springer,3,train
3972,train/n02102040/n02102040_1249.JPEG,english springer,3,train
3973,train/n02102040/n02102040_8288.JPEG,english springer,3,train
3974,train/n02102040/n02102040_7893.JPEG,english springer,3,train
3975,train/n02102040/n02102040_1263.JPEG,english springer,3,train
3976,train/n02102040/n02102040_1765.JPEG,english springer,3,train
3977,train/n02102040/n02102040_5468.JPEG,english springer,3,train
3978,train/n02102040/n02102040_97.JPEG,english springer,3,train
3979,train/n02102040/n02102040_5027.JPEG,english springer,3,train
3980,train/n02102040/n02102040_6479.JPEG,english springer,3,train
3981,train/n02102040/n02102040_205.JPEG,english springer,3,train
3982,train/n02102040/n02102040_1487.JPEG,english springer,3,train
3983,train/n02102040/n02102040_604.JPEG,english springer,3,train
3984,train/n02102040/ILSVRC2012_val_00012689.JPEG,english springer,3,train
3985,train/n02102040/n02102040_3649.JPEG,english springer,3,train
3986,train/n02102040/n02102040_2999.JPEG,english springer,3,train
3987,train/n02102040/n02102040_6935.JPEG,english springer,3,train
3988,train/n02102040/n02102040_1808.JPEG,english springer,3,train
3989,train/n02102040/n02102040_7183.JPEG,english springer,3,train
3990,train/n02102040/n02102040_566.JPEG,english springer,3,train
3991,train/n02102040/n02102040_1276.JPEG,english springer,3,train
3992,train/n02102040/n02102040_895.JPEG,english springer,3,train
3993,train/n02102040/n02102040_2784.JPEG,english springer,3,train
3994,train/n02102040/n02102040_63.JPEG,english springer,3,train
3995,train/n02102040/n02102040_6196.JPEG,english springer,3,train
3996,train/n02102040/n02102040_1824.JPEG,english springer,3,train
3997,train/n02102040/n02102040_2014.JPEG,english springer,3,train
3998,train/n02102040/n02102040_2325.JPEG,english springer,3,train
3999,train/n02102040/n02102040_883.JPEG,english springer,3,train
4000,train/n02102040/n02102040_2693.JPEG,english springer,3,train
4001,train/n02102040/n02102040_1253.JPEG,english springer,3,train
4002,train/n02102040/ILSVRC2012_val_00024246.JPEG,english springer,3,train
4003,train/n02102040/n02102040_7195.JPEG,english springer,3,train
4004,train/n02102040/n02102040_7868.JPEG,english springer,3,train
4005,train/n02102040/n02102040_3066.JPEG,english springer,3,train
4006,train/n02102040/n02102040_228.JPEG,english springer,3,train
4007,train/n02102040/n02102040_809.JPEG,english springer,3,train
4008,train/n02102040/n02102040_1027.JPEG,english springer,3,train
4009,train/n02102040/n02102040_8247.JPEG,english springer,3,train
4010,train/n02102040/n02102040_6256.JPEG,english springer,3,train
4011,train/n02102040/n02102040_6124.JPEG,english springer,3,train
4012,train/n02102040/n02102040_4747.JPEG,english springer,3,train
4013,train/n02102040/n02102040_2959.JPEG,english springer,3,train
4014,train/n02102040/n02102040_6757.JPEG,english springer,3,train
4015,train/n02102040/n02102040_7944.JPEG,english springer,3,train
4016,train/n02102040/n02102040_5389.JPEG,english springer,3,train
4017,train/n02102040/n02102040_8139.JPEG,english springer,3,train
4018,train/n02102040/n02102040_988.JPEG,english springer,3,train
4019,train/n02102040/n02102040_1277.JPEG,english springer,3,train
4020,train/n02102040/n02102040_5739.JPEG,english springer,3,train
4021,train/n02102040/n02102040_2163.JPEG,english springer,3,train
4022,train/n02102040/n02102040_1306.JPEG,english springer,3,train
4023,train/n02102040/n02102040_1058.JPEG,english springer,3,train
4024,train/n02102040/n02102040_4033.JPEG,english springer,3,train
4025,train/n02102040/n02102040_986.JPEG,english springer,3,train
4026,train/n02102040/n02102040_993.JPEG,english springer,3,train
4027,train/n02102040/n02102040_1105.JPEG,english springer,3,train
4028,train/n02102040/n02102040_2635.JPEG,english springer,3,train
4029,train/n02102040/n02102040_835.JPEG,english springer,3,train
4030,train/n02102040/n02102040_3923.JPEG,english springer,3,train
4031,train/n02102040/n02102040_996.JPEG,english springer,3,train
4032,train/n02102040/n02102040_7627.JPEG,english springer,3,train
4033,train/n02102040/n02102040_3019.JPEG,english springer,3,train
4034,train/n02102040/n02102040_7629.JPEG,english springer,3,train
4035,train/n02102040/n02102040_649.JPEG,english springer,3,train
4036,train/n02102040/n02102040_1695.JPEG,english springer,3,train
4037,train/n02102040/n02102040_4824.JPEG,english springer,3,train
4038,train/n02102040/ILSVRC2012_val_00017664.JPEG,english springer,3,train
4039,train/n02102040/n02102040_5405.JPEG,english springer,3,train
4040,train/n02102040/n02102040_2099.JPEG,english springer,3,train
4041,train/n02102040/n02102040_5658.JPEG,english springer,3,train
4042,train/n02102040/n02102040_4638.JPEG,english springer,3,train
4043,train/n02102040/n02102040_3418.JPEG,english springer,3,train
4044,train/n02102040/n02102040_6408.JPEG,english springer,3,train
4045,train/n02102040/n02102040_1156.JPEG,english springer,3,train
4046,train/n02102040/n02102040_1127.JPEG,english springer,3,train
4047,train/n02102040/n02102040_1188.JPEG,english springer,3,train
4048,train/n02102040/n02102040_1329.JPEG,english springer,3,train
4049,train/n02102040/n02102040_1983.JPEG,english springer,3,train
4050,train/n02102040/n02102040_5908.JPEG,english springer,3,train
4051,train/n02102040/n02102040_1079.JPEG,english springer,3,train
4052,train/n02102040/n02102040_2358.JPEG,english springer,3,train
4053,train/n02102040/n02102040_5449.JPEG,english springer,3,train
4054,train/n02102040/n02102040_7569.JPEG,english springer,3,train
4055,train/n02102040/n02102040_3587.JPEG,english springer,3,train
4056,train/n02102040/n02102040_245.JPEG,english springer,3,train
4057,train/n02102040/n02102040_1837.JPEG,english springer,3,train
4058,train/n02102040/n02102040_3343.JPEG,english springer,3,train
4059,train/n02102040/n02102040_5004.JPEG,english springer,3,train
4060,train/n02102040/n02102040_174.JPEG,english springer,3,train
4061,train/n02102040/n02102040_984.JPEG,english springer,3,train
4062,train/n02102040/n02102040_716.JPEG,english springer,3,train
4063,train/n02102040/n02102040_6313.JPEG,english springer,3,train
4064,train/n02102040/n02102040_2478.JPEG,english springer,3,train
4065,train/n02102040/n02102040_5513.JPEG,english springer,3,train
4066,train/n02102040/n02102040_763.JPEG,english springer,3,train
4067,train/n02102040/n02102040_3597.JPEG,english springer,3,train
4068,train/n02102040/n02102040_7626.JPEG,english springer,3,train
4069,train/n02102040/n02102040_2583.JPEG,english springer,3,train
4070,train/n02102040/n02102040_7789.JPEG,english springer,3,train
4071,train/n02102040/n02102040_7554.JPEG,english springer,3,train
4072,train/n02102040/n02102040_1907.JPEG,english springer,3,train
4073,train/n02102040/n02102040_859.JPEG,english springer,3,train
4074,train/n02102040/n02102040_735.JPEG,english springer,3,train
4075,train/n02102040/n02102040_3049.JPEG,english springer,3,train
4076,train/n02102040/n02102040_825.JPEG,english springer,3,train
4077,train/n02102040/n02102040_6009.JPEG,english springer,3,train
4078,train/n02102040/n02102040_565.JPEG,english springer,3,train
4079,train/n02102040/n02102040_855.JPEG,english springer,3,train
4080,train/n02102040/n02102040_5167.JPEG,english springer,3,train
4081,train/n02102040/n02102040_1239.JPEG,english springer,3,train
4082,train/n02102040/n02102040_4633.JPEG,english springer,3,train
4083,train/n02102040/n02102040_2344.JPEG,english springer,3,train
4084,train/n02102040/n02102040_1057.JPEG,english springer,3,train
4085,train/n02102040/n02102040_7555.JPEG,english springer,3,train
4086,train/n02102040/n02102040_5096.JPEG,english springer,3,train
4087,train/n02102040/n02102040_99.JPEG,english springer,3,train
4088,train/n02102040/n02102040_6777.JPEG,english springer,3,train
4089,train/n02102040/n02102040_8457.JPEG,english springer,3,train
4090,train/n02102040/n02102040_8103.JPEG,english springer,3,train
4091,train/n02102040/n02102040_574.JPEG,english springer,3,train
4092,train/n02102040/n02102040_3148.JPEG,english springer,3,train
4093,train/n02102040/n02102040_2257.JPEG,english springer,3,train
4094,train/n02102040/n02102040_2675.JPEG,english springer,3,train
4095,train/n02102040/n02102040_4213.JPEG,english springer,3,train
4096,train/n02102040/n02102040_904.JPEG,english springer,3,train
4097,train/n02102040/n02102040_3837.JPEG,english springer,3,train
4098,train/n02102040/n02102040_5216.JPEG,english springer,3,train
4099,train/n02102040/n02102040_1317.JPEG,english springer,3,train
4100,train/n02102040/n02102040_2864.JPEG,english springer,3,train
4101,train/n02102040/n02102040_74.JPEG,english springer,3,train
4102,train/n02102040/n02102040_2107.JPEG,english springer,3,train
4103,train/n02102040/n02102040_3984.JPEG,english springer,3,train
4104,train/n02102040/n02102040_954.JPEG,english springer,3,train
4105,train/n02102040/n02102040_6886.JPEG,english springer,3,train
4106,train/n02102040/n02102040_1217.JPEG,english springer,3,train
4107,train/n02102040/n02102040_6866.JPEG,english springer,3,train
4108,train/n02102040/n02102040_2685.JPEG,english springer,3,train
4109,train/n02102040/n02102040_295.JPEG,english springer,3,train
4110,train/n02102040/n02102040_1995.JPEG,english springer,3,train
4111,train/n02102040/n02102040_563.JPEG,english springer,3,train
4112,train/n02102040/n02102040_7567.JPEG,english springer,3,train
4113,train/n02102040/n02102040_3705.JPEG,english springer,3,train
4114,train/n02102040/n02102040_1834.JPEG,english springer,3,train
4115,train/n02102040/n02102040_3806.JPEG,english springer,3,train
4116,train/n02102040/n02102040_709.JPEG,english springer,3,train
4117,train/n02102040/n02102040_3437.JPEG,english springer,3,train
4118,train/n02102040/n02102040_6503.JPEG,english springer,3,train
4119,train/n02102040/n02102040_1346.JPEG,english springer,3,train
4120,train/n02102040/n02102040_1076.JPEG,english springer,3,train
4121,train/n02102040/n02102040_173.JPEG,english springer,3,train
4122,train/n02102040/n02102040_1068.JPEG,english springer,3,train
4123,train/n02102040/n02102040_2594.JPEG,english springer,3,train
4124,train/n02102040/n02102040_7194.JPEG,english springer,3,train
4125,train/n02102040/n02102040_4184.JPEG,english springer,3,train
4126,train/n02102040/n02102040_1259.JPEG,english springer,3,train
4127,train/n02102040/n02102040_3093.JPEG,english springer,3,train
4128,train/n02102040/n02102040_5983.JPEG,english springer,3,train
4129,train/n02102040/n02102040_1617.JPEG,english springer,3,train
4130,train/n02102040/n02102040_1243.JPEG,english springer,3,train
4131,train/n02102040/n02102040_2313.JPEG,english springer,3,train
4132,train/n02102040/n02102040_7748.JPEG,english springer,3,train
4133,train/n02102040/n02102040_7465.JPEG,english springer,3,train
4134,train/n02102040/n02102040_6763.JPEG,english springer,3,train
4135,train/n02102040/n02102040_4147.JPEG,english springer,3,train
4136,train/n02102040/n02102040_3048.JPEG,english springer,3,train
4137,train/n02102040/n02102040_78.JPEG,english springer,3,train
4138,train/n02102040/n02102040_5373.JPEG,english springer,3,train
4139,train/n02102040/n02102040_2505.JPEG,english springer,3,train
4140,train/n02102040/ILSVRC2012_val_00044718.JPEG,english springer,3,train
4141,train/n02102040/n02102040_4644.JPEG,english springer,3,train
4142,train/n02102040/n02102040_2565.JPEG,english springer,3,train
4143,train/n02102040/n02102040_1883.JPEG,english springer,3,train
4144,train/n02102040/n02102040_3084.JPEG,english springer,3,train
4145,train/n02102040/n02102040_6494.JPEG,english springer,3,train
4146,train/n02102040/n02102040_3628.JPEG,english springer,3,train
4147,train/n02102040/n02102040_6773.JPEG,english springer,3,train
4148,train/n02102040/n02102040_55.JPEG,english springer,3,train
4149,train/n02102040/n02102040_4076.JPEG,english springer,3,train
4150,train/n02102040/n02102040_4806.JPEG,english springer,3,train
4151,train/n02102040/n02102040_1674.JPEG,english springer,3,train
4152,train/n02102040/n02102040_4124.JPEG,english springer,3,train
4153,train/n02102040/n02102040_3978.JPEG,english springer,3,train
4154,train/n02102040/n02102040_4557.JPEG,english springer,3,train
4155,train/n02102040/n02102040_2225.JPEG,english springer,3,train
4156,train/n02102040/n02102040_7125.JPEG,english springer,3,train
4157,train/n02102040/n02102040_659.JPEG,english springer,3,train
4158,train/n02102040/n02102040_535.JPEG,english springer,3,train
4159,train/n02102040/n02102040_1147.JPEG,english springer,3,train
4160,train/n02102040/n02102040_209.JPEG,english springer,3,train
4161,train/n02102040/n02102040_6894.JPEG,english springer,3,train
4162,train/n02102040/n02102040_4095.JPEG,english springer,3,train
4163,train/n02102040/n02102040_2035.JPEG,english springer,3,train
4164,train/n02102040/n02102040_1388.JPEG,english springer,3,train
4165,train/n02102040/n02102040_3456.JPEG,english springer,3,train
4166,train/n02102040/n02102040_7784.JPEG,english springer,3,train
4167,train/n02102040/n02102040_524.JPEG,english springer,3,train
4168,train/n02102040/n02102040_3335.JPEG,english springer,3,train
4169,train/n02102040/n02102040_4867.JPEG,english springer,3,train
4170,train/n02102040/n02102040_963.JPEG,english springer,3,train
4171,train/n02102040/n02102040_623.JPEG,english springer,3,train
4172,train/n02102040/n02102040_4053.JPEG,english springer,3,train
4173,train/n02102040/n02102040_5136.JPEG,english springer,3,train
4174,train/n02102040/n02102040_364.JPEG,english springer,3,train
4175,train/n02102040/n02102040_4736.JPEG,english springer,3,train
4176,train/n02102040/n02102040_743.JPEG,english springer,3,train
4177,train/n02102040/n02102040_4884.JPEG,english springer,3,train
4178,train/n02102040/n02102040_2476.JPEG,english springer,3,train
4179,train/n02102040/n02102040_5528.JPEG,english springer,3,train
4180,train/n02102040/n02102040_607.JPEG,english springer,3,train
4181,train/n02102040/n02102040_3506.JPEG,english springer,3,train
4182,train/n02102040/n02102040_2893.JPEG,english springer,3,train
4183,train/n02102040/n02102040_4068.JPEG,english springer,3,train
4184,train/n02102040/n02102040_4256.JPEG,english springer,3,train
4185,train/n02102040/n02102040_4737.JPEG,english springer,3,train
4186,train/n02102040/n02102040_3187.JPEG,english springer,3,train
4187,train/n02102040/n02102040_1214.JPEG,english springer,3,train
4188,train/n02102040/n02102040_314.JPEG,english springer,3,train
4189,train/n02102040/n02102040_1096.JPEG,english springer,3,train
4190,train/n02102040/n02102040_7188.JPEG,english springer,3,train
4191,train/n02102040/n02102040_4488.JPEG,english springer,3,train
4192,train/n02102040/n02102040_3205.JPEG,english springer,3,train
4193,train/n02102040/n02102040_3045.JPEG,english springer,3,train
4194,train/n02102040/n02102040_1286.JPEG,english springer,3,train
4195,train/n02102040/n02102040_3668.JPEG,english springer,3,train
4196,train/n02102040/n02102040_617.JPEG,english springer,3,train
4197,train/n02102040/n02102040_2833.JPEG,english springer,3,train
4198,train/n02102040/n02102040_2395.JPEG,english springer,3,train
4199,train/n02102040/n02102040_7124.JPEG,english springer,3,train
4200,train/n02102040/n02102040_3038.JPEG,english springer,3,train
4201,train/n02102040/ILSVRC2012_val_00027918.JPEG,english springer,3,train
4202,train/n02102040/n02102040_1807.JPEG,english springer,3,train
4203,train/n02102040/n02102040_933.JPEG,english springer,3,train
4204,train/n02102040/n02102040_733.JPEG,english springer,3,train
4205,train/n02102040/n02102040_2806.JPEG,english springer,3,train
4206,train/n02102040/n02102040_3255.JPEG,english springer,3,train
4207,train/n02102040/ILSVRC2012_val_00002315.JPEG,english springer,3,train
4208,train/n02102040/n02102040_4435.JPEG,english springer,3,train
4209,train/n02102040/n02102040_1855.JPEG,english springer,3,train
4210,train/n02102040/n02102040_3993.JPEG,english springer,3,train
4211,train/n02102040/n02102040_1103.JPEG,english springer,3,train
4212,train/n02102040/n02102040_334.JPEG,english springer,3,train
4213,train/n02102040/n02102040_5227.JPEG,english springer,3,train
4214,train/n02102040/n02102040_2034.JPEG,english springer,3,train
4215,train/n02102040/n02102040_946.JPEG,english springer,3,train
4216,train/n02102040/n02102040_1153.JPEG,english springer,3,train
4217,train/n02102040/n02102040_6848.JPEG,english springer,3,train
4218,train/n02102040/n02102040_7967.JPEG,english springer,3,train
4219,train/n02102040/n02102040_5535.JPEG,english springer,3,train
4220,train/n02102040/n02102040_463.JPEG,english springer,3,train
4221,train/n02102040/n02102040_8296.JPEG,english springer,3,train
4222,train/n02102040/n02102040_5057.JPEG,english springer,3,train
4223,train/n02102040/n02102040_8255.JPEG,english springer,3,train
4224,train/n02102040/n02102040_2818.JPEG,english springer,3,train
4225,train/n02102040/n02102040_6147.JPEG,english springer,3,train
4226,train/n02102040/n02102040_1339.JPEG,english springer,3,train
4227,train/n02102040/n02102040_1064.JPEG,english springer,3,train
4228,train/n02102040/n02102040_5128.JPEG,english springer,3,train
4229,train/n02102040/n02102040_5345.JPEG,english springer,3,train
4230,train/n02102040/n02102040_1224.JPEG,english springer,3,train
4231,train/n02102040/n02102040_3068.JPEG,english springer,3,train
4232,train/n02102040/n02102040_5145.JPEG,english springer,3,train
4233,train/n02102040/n02102040_6437.JPEG,english springer,3,train
4234,train/n02102040/n02102040_869.JPEG,english springer,3,train
4235,train/n02102040/ILSVRC2012_val_00004548.JPEG,english springer,3,train
4236,train/n02102040/n02102040_3664.JPEG,english springer,3,train
4237,train/n02102040/n02102040_7744.JPEG,english springer,3,train
4238,train/n02102040/n02102040_7029.JPEG,english springer,3,train
4239,train/n02102040/n02102040_519.JPEG,english springer,3,train
4240,train/n02102040/n02102040_3559.JPEG,english springer,3,train
4241,train/n02102040/n02102040_6556.JPEG,english springer,3,train
4242,train/n02102040/n02102040_1209.JPEG,english springer,3,train
4243,train/n02102040/n02102040_5514.JPEG,english springer,3,train
4244,train/n02102040/n02102040_487.JPEG,english springer,3,train
4245,train/n02102040/n02102040_7625.JPEG,english springer,3,train
4246,train/n02102040/n02102040_1859.JPEG,english springer,3,train
4247,train/n02102040/n02102040_1178.JPEG,english springer,3,train
4248,train/n02102040/n02102040_1098.JPEG,english springer,3,train
4249,train/n02102040/n02102040_5497.JPEG,english springer,3,train
4250,train/n02102040/n02102040_5168.JPEG,english springer,3,train
4251,train/n02102040/n02102040_2523.JPEG,english springer,3,train
4252,train/n02102040/n02102040_6388.JPEG,english springer,3,train
4253,train/n02102040/n02102040_7013.JPEG,english springer,3,train
4254,train/n02102040/n02102040_5715.JPEG,english springer,3,train
4255,train/n02102040/n02102040_6515.JPEG,english springer,3,train
4256,train/n02102040/n02102040_7363.JPEG,english springer,3,train
4257,train/n02102040/n02102040_2316.JPEG,english springer,3,train
4258,train/n02102040/n02102040_5684.JPEG,english springer,3,train
4259,train/n02102040/n02102040_6936.JPEG,english springer,3,train
4260,train/n02102040/n02102040_2585.JPEG,english springer,3,train
4261,train/n02102040/ILSVRC2012_val_00015694.JPEG,english springer,3,train
4262,train/n02102040/n02102040_5984.JPEG,english springer,3,train
4263,train/n02102040/n02102040_5754.JPEG,english springer,3,train
4264,train/n02102040/n02102040_3889.JPEG,english springer,3,train
4265,train/n02102040/n02102040_4335.JPEG,english springer,3,train
4266,train/n02102040/n02102040_503.JPEG,english springer,3,train
4267,train/n02102040/n02102040_824.JPEG,english springer,3,train
4268,train/n02102040/n02102040_3887.JPEG,english springer,3,train
4269,train/n02102040/n02102040_857.JPEG,english springer,3,train
